motif_ID	motif_ALT_ID	motif_Score	seq_ID	seq_Score	seq_Class	is_holdout?
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000003873|transcript:ENSMUST00000211365|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000059995|transcript:ENSMUST00000141516|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022194|transcript:ENSMUST00000116476|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037649|transcript:ENSMUST00000237402|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000046897|transcript:ENSMUST00000119800|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022680|transcript:ENSMUST00000023361|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027983|transcript:ENSMUST00000106337|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024777|transcript:ENSMUST00000025695|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000063801|transcript:ENSMUST00000075657|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034593|transcript:ENSMUST00000123128|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026254|transcript:ENSMUST00000113235|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034189|transcript:ENSMUST00000036049|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000042079|transcript:ENSMUST00000180341|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000030105|transcript:ENSMUST00000032196|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000073856|transcript:ENSMUST00000208658|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026185|transcript:ENSMUST00000027377|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000000326|transcript:ENSMUST00000165430|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024069|transcript:ENSMUST00000234515|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034714|transcript:ENSMUST00000045779|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000060166|transcript:ENSMUST00000076957|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000030082|transcript:ENSMUST00000032168|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040028|transcript:ENSMUST00000098950|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037740|transcript:ENSMUST00000145614|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000004937|transcript:ENSMUST00000005067|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000055538|transcript:ENSMUST00000069180|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000050565|transcript:ENSMUST00000111757|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000030397|transcript:ENSMUST00000209058|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000028156|transcript:ENSMUST00000029803|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000030689|transcript:ENSMUST00000050833|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000075415|transcript:ENSMUST00000073879|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000004933|transcript:ENSMUST00000128576|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040455|transcript:ENSMUST00000137293|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024816|transcript:ENSMUST00000025728|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000047719|transcript:ENSMUST00000051633|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020328|transcript:ENSMUST00000020578|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000035901|transcript:ENSMUST00000106722|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032998|transcript:ENSMUST00000044564|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022391|transcript:ENSMUST00000170134|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020611|transcript:ENSMUST00000020930|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000053080|transcript:ENSMUST00000159348|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032606|transcript:ENSMUST00000035227|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020044|transcript:ENSMUST00000020234|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024743|transcript:ENSMUST00000076968|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024150|transcript:ENSMUST00000024963|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000041220|transcript:ENSMUST00000071402|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032009|transcript:ENSMUST00000208222|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026277|transcript:ENSMUST00000027498|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000091811|transcript:ENSMUST00000169612|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027428|transcript:ENSMUST00000028915|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040724|transcript:ENSMUST00000038695|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024026|transcript:ENSMUST00000236335|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037126|transcript:ENSMUST00000224556|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000028988|transcript:ENSMUST00000030839|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000035757|transcript:ENSMUST00000130700|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000017929|transcript:ENSMUST00000109221|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000038544|transcript:ENSMUST00000095063|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029580|transcript:ENSMUST00000100497|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000071359|transcript:ENSMUST00000127698|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000015243|transcript:ENSMUST00000030010|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000031392|transcript:ENSMUST00000114354|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000048234|transcript:ENSMUST00000062525|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000042797|transcript:ENSMUST00000206389|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000028098|transcript:ENSMUST00000199051|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026675|transcript:ENSMUST00000027989|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000036632|transcript:ENSMUST00000141191|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000023011|transcript:ENSMUST00000023750|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040725|transcript:ENSMUST00000206832|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040430|transcript:ENSMUST00000103064|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000033186|transcript:ENSMUST00000042662|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029168|transcript:ENSMUST00000114729|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000052488|transcript:ENSMUST00000079510|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027316|transcript:ENSMUST00000110240|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026374|transcript:ENSMUST00000027623|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029199|transcript:ENSMUST00000031101|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029672|transcript:ENSMUST00000165576|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000038170|transcript:ENSMUST00000175751|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020647|transcript:ENSMUST00000085814|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040209|transcript:ENSMUST00000041124|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027244|transcript:ENSMUST00000076803|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000000223|transcript:ENSMUST00000153424|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000025762|transcript:ENSMUST00000026862|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000008855|transcript:ENSMUST00000124077|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000054808|transcript:ENSMUST00000068045|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000021905|transcript:ENSMUST00000112001|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000007850|transcript:ENSMUST00000109142|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000038807|transcript:ENSMUST00000102521|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026158|transcript:ENSMUST00000027343|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000053141|transcript:ENSMUST00000109445|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040731|transcript:ENSMUST00000202622|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000041781|transcript:ENSMUST00000047357|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022255|transcript:ENSMUST00000022865|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000054863|transcript:ENSMUST00000068088|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000054226|transcript:ENSMUST00000113753|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000035227|transcript:ENSMUST00000036274|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000052406|transcript:ENSMUST00000064244|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000038671|transcript:ENSMUST00000185118|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000063888|transcript:ENSMUST00000078286|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034165|transcript:ENSMUST00000037333|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000021731|transcript:ENSMUST00000022245|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000050910|transcript:ENSMUST00000053288|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000030058|transcript:ENSMUST00000113607|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034342|transcript:ENSMUST00000206720|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000014195|transcript:ENSMUST00000239479|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000042642|transcript:ENSMUST00000050398|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000059149|transcript:ENSMUST00000146267|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000025940|transcript:ENSMUST00000065373|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000004897|transcript:ENSMUST00000005017|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000002409|transcript:ENSMUST00000085901|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000031425|transcript:ENSMUST00000033800|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029570|transcript:ENSMUST00000031555|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024513|transcript:ENSMUST00000074058|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029406|transcript:ENSMUST00000162812|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029772|transcript:ENSMUST00000115242|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000039145|transcript:ENSMUST00000044009|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020361|transcript:ENSMUST00000020630|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037674|transcript:ENSMUST00000163401|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022299|transcript:ENSMUST00000022908|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032470|transcript:ENSMUST00000035045|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000031161|transcript:ENSMUST00000115642|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000055447|transcript:ENSMUST00000084838|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000054252|transcript:ENSMUST00000114411|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000042506|transcript:ENSMUST00000041683|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000033444|transcript:ENSMUST00000105421|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000057897|transcript:ENSMUST00000109813|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000060510|transcript:ENSMUST00000174462|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000033352|transcript:ENSMUST00000046963|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032867|transcript:ENSMUST00000049474|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020608|transcript:ENSMUST00000218022|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040818|transcript:ENSMUST00000037585|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000067586|transcript:ENSMUST00000087978|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000017639|transcript:ENSMUST00000017783|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032299|transcript:ENSMUST00000214174|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026361|transcript:ENSMUST00000018337|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000009894|transcript:ENSMUST00000010038|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000000134|transcript:ENSMUST00000115680|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022565|transcript:ENSMUST00000054449|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020257|transcript:ENSMUST00000020490|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000028106|transcript:ENSMUST00000200164|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027327|transcript:ENSMUST00000184535|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027665|transcript:ENSMUST00000029201|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000002343|transcript:ENSMUST00000019679|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000064030|transcript:ENSMUST00000218218|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000017721|transcript:ENSMUST00000152522|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000042613|transcript:ENSMUST00000038942|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000015944|transcript:ENSMUST00000016088|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029461|transcript:ENSMUST00000049053|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037242|transcript:ENSMUST00000037099|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000057130|transcript:ENSMUST00000145963|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026718|transcript:ENSMUST00000102960|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000021143|transcript:ENSMUST00000084891|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020393|transcript:ENSMUST00000020662|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029516|transcript:ENSMUST00000123736|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026820|transcript:ENSMUST00000028162|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026020|transcript:ENSMUST00000191142|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034723|transcript:ENSMUST00000038228|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000033499|transcript:ENSMUST00000091829|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024603|transcript:ENSMUST00000025505|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026959|transcript:ENSMUST00000114310|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000067242|transcript:ENSMUST00000198518|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000058656|transcript:ENSMUST00000078673|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000057716|transcript:ENSMUST00000061740|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037697|transcript:ENSMUST00000111828|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000037206|transcript:ENSMUST00000041477|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032827|transcript:ENSMUST00000035813|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040225|transcript:ENSMUST00000182149|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024668|transcript:ENSMUST00000236455|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000047842|transcript:ENSMUST00000057442|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000043631|transcript:ENSMUST00000051504|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032340|transcript:ENSMUST00000068664|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000021277|transcript:ENSMUST00000117269|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000016409|transcript:ENSMUST00000016553|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000038957|transcript:ENSMUST00000043990|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000004394|transcript:ENSMUST00000004508|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026080|transcript:ENSMUST00000193441|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000021156|transcript:ENSMUST00000110636|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000017776|transcript:ENSMUST00000108425|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022529|transcript:ENSMUST00000161630|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000026880|transcript:ENSMUST00000028241|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000040785|transcript:ENSMUST00000231915|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000033124|transcript:ENSMUST00000189665|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000063142|transcript:ENSMUST00000145596|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024370|transcript:ENSMUST00000133181|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000056429|transcript:ENSMUST00000070524|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000043061|transcript:ENSMUST00000057151|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000036644|transcript:ENSMUST00000101270|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027438|transcript:ENSMUST00000136513|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000036138|transcript:ENSMUST00000176546|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000024736|transcript:ENSMUST00000120524|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000025582|transcript:ENSMUST00000026670|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000029761|transcript:ENSMUST00000149009|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000045482|transcript:ENSMUST00000100467|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000002781|transcript:ENSMUST00000209292|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000058153|transcript:ENSMUST00000079491|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020580|transcript:ENSMUST00000020904|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000031626|transcript:ENSMUST00000124544|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000072082|transcript:ENSMUST00000115390|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000003308|transcript:ENSMUST00000194542|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020288|transcript:ENSMUST00000109539|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000003410|transcript:ENSMUST00000003501|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000021967|transcript:ENSMUST00000022538|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000066037|transcript:ENSMUST00000148843|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000028756|transcript:ENSMUST00000105816|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000064302|transcript:ENSMUST00000188710|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034275|transcript:ENSMUST00000214357|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000034201|transcript:ENSMUST00000037146|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020817|transcript:ENSMUST00000076270|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000008393|transcript:ENSMUST00000008537|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000039452|transcript:ENSMUST00000044711|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000023495|transcript:ENSMUST00000213752|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000020594|transcript:ENSMUST00000165293|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000018196|transcript:ENSMUST00000129653|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000019066|transcript:ENSMUST00000115351|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000015709|transcript:ENSMUST00000085077|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000032932|transcript:ENSMUST00000046283|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000027457|transcript:ENSMUST00000094456|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000042608|transcript:ENSMUST00000094761|strand:+	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000022098|transcript:ENSMUST00000227944|strand:-	13.02	fp	0
2-UGAGGCC	STREME-2	9.4e-005	ENSMUSG00000028411|transcript:ENSMUST00000030119|strand:-	13.02	fp	0
