motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036282|transcript:ENSMUST00000037362|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033676|transcript:ENSMUST00000039697|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041426|transcript:ENSMUST00000159352|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027680|transcript:ENSMUST00000200086|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020397|transcript:ENSMUST00000109232|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022684|transcript:ENSMUST00000023365|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026470|transcript:ENSMUST00000027743|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000071660|transcript:ENSMUST00000096751|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020492|transcript:ENSMUST00000020794|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026767|transcript:ENSMUST00000129489|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030662|transcript:ENSMUST00000032898|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024424|transcript:ENSMUST00000234966|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000050965|transcript:ENSMUST00000059595|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000056073|transcript:ENSMUST00000218823|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020922|transcript:ENSMUST00000107156|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000040711|transcript:ENSMUST00000038753|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000006010|transcript:ENSMUST00000111913|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000057335|transcript:ENSMUST00000195433|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032878|transcript:ENSMUST00000093253|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025656|transcript:ENSMUST00000181987|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029676|transcript:ENSMUST00000115327|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000094910|transcript:ENSMUST00000178224|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000015750|transcript:ENSMUST00000015894|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033014|transcript:ENSMUST00000029444|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028222|transcript:ENSMUST00000029876|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020407|transcript:ENSMUST00000101525|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028381|transcript:ENSMUST00000030074|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028437|transcript:ENSMUST00000072866|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000048930|transcript:ENSMUST00000032410|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026158|transcript:ENSMUST00000027343|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024241|transcript:ENSMUST00000068714|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032342|transcript:ENSMUST00000148238|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025225|transcript:ENSMUST00000237330|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000006423|transcript:ENSMUST00000115248|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000008682|transcript:ENSMUST00000008826|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038486|transcript:ENSMUST00000035371|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000058|transcript:ENSMUST00000000058|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021254|transcript:ENSMUST00000221368|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032497|transcript:ENSMUST00000098340|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000063894|transcript:ENSMUST00000045228|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022195|transcript:ENSMUST00000057256|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031342|transcript:ENSMUST00000112235|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029999|transcript:ENSMUST00000032066|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038206|transcript:ENSMUST00000040218|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000826|transcript:ENSMUST00000072334|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031242|transcript:ENSMUST00000120722|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000054676|transcript:ENSMUST00000178207|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029875|transcript:ENSMUST00000031914|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042207|transcript:ENSMUST00000047714|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001260|transcript:ENSMUST00000031119|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029053|transcript:ENSMUST00000103178|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000194|transcript:ENSMUST00000056433|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026933|transcript:ENSMUST00000143977|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041836|transcript:ENSMUST00000211140|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021573|transcript:ENSMUST00000022057|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000068015|transcript:ENSMUST00000088970|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000071645|transcript:ENSMUST00000096239|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000023033|transcript:ENSMUST00000108909|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000048216|transcript:ENSMUST00000060442|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055762|transcript:ENSMUST00000154584|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031591|transcript:ENSMUST00000034000|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000019943|transcript:ENSMUST00000020107|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022494|transcript:ENSMUST00000023138|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000049092|transcript:ENSMUST00000227086|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042659|transcript:ENSMUST00000048068|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022329|transcript:ENSMUST00000018476|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042197|transcript:ENSMUST00000044455|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022255|transcript:ENSMUST00000022865|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055932|transcript:ENSMUST00000128081|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028568|transcript:ENSMUST00000102742|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000090100|transcript:ENSMUST00000057135|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000016194|transcript:ENSMUST00000016338|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021238|transcript:ENSMUST00000085192|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000066150|transcript:ENSMUST00000122092|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020224|transcript:ENSMUST00000020444|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000009112|transcript:ENSMUST00000009256|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000049252|transcript:ENSMUST00000142688|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041132|transcript:ENSMUST00000016279|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028973|transcript:ENSMUST00000115077|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021395|transcript:ENSMUST00000095797|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000050272|transcript:ENSMUST00000056102|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029695|transcript:ENSMUST00000031707|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025964|transcript:ENSMUST00000087374|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000003226|transcript:ENSMUST00000003310|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000069094|transcript:ENSMUST00000099195|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000075478|transcript:ENSMUST00000100322|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039770|transcript:ENSMUST00000045174|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028719|transcript:ENSMUST00000030491|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029408|transcript:ENSMUST00000031354|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028093|transcript:ENSMUST00000090759|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000073295|transcript:ENSMUST00000103007|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029670|transcript:ENSMUST00000031680|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000040242|transcript:ENSMUST00000067404|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000439|transcript:ENSMUST00000000449|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000053286|transcript:ENSMUST00000189655|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000097392|transcript:ENSMUST00000239307|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039519|transcript:ENSMUST00000035625|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029304|transcript:ENSMUST00000031243|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000594|transcript:ENSMUST00000000608|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025234|transcript:ENSMUST00000171975|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031913|transcript:ENSMUST00000034388|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038462|transcript:ENSMUST00000042834|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000013495|transcript:ENSMUST00000063272|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020132|transcript:ENSMUST00000020343|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039747|transcript:ENSMUST00000041048|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055436|transcript:ENSMUST00000121326|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024064|transcript:ENSMUST00000024858|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029125|transcript:ENSMUST00000114126|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000037685|transcript:ENSMUST00000135930|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000047368|transcript:ENSMUST00000235332|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028081|transcript:ENSMUST00000029722|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027079|transcript:ENSMUST00000165219|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027287|transcript:ENSMUST00000110711|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000011831|transcript:ENSMUST00000112642|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026227|transcript:ENSMUST00000165824|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039914|transcript:ENSMUST00000220027|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035011|transcript:ENSMUST00000048128|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039852|transcript:ENSMUST00000105682|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039960|transcript:ENSMUST00000045487|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031601|transcript:ENSMUST00000034012|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000006418|transcript:ENSMUST00000127939|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000052296|transcript:ENSMUST00000064099|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000033054|transcript:ENSMUST00000035850|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028683|transcript:ENSMUST00000106447|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029821|transcript:ENSMUST00000101405|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000034850|transcript:ENSMUST00000035871|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044018|transcript:ENSMUST00000057829|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031373|transcript:ENSMUST00000033739|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024493|transcript:ENSMUST00000235432|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028455|transcript:ENSMUST00000030169|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041923|transcript:ENSMUST00000092015|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000037071|transcript:ENSMUST00000041331|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031887|transcript:ENSMUST00000034359|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021549|transcript:ENSMUST00000109552|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000061080|transcript:ENSMUST00000099761|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042305|transcript:ENSMUST00000049470|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044816|transcript:ENSMUST00000050047|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000001507|transcript:ENSMUST00000107739|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000022110|transcript:ENSMUST00000160507|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020590|transcript:ENSMUST00000048519|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029578|transcript:ENSMUST00000036872|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000053293|transcript:ENSMUST00000111171|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021371|transcript:ENSMUST00000021800|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020814|transcript:ENSMUST00000021170|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020246|transcript:ENSMUST00000160681|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044452|transcript:ENSMUST00000061586|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028788|transcript:ENSMUST00000165853|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055024|transcript:ENSMUST00000068387|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000041747|transcript:ENSMUST00000040972|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024906|transcript:ENSMUST00000133436|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000017843|transcript:ENSMUST00000109832|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042055|transcript:ENSMUST00000148752|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000059495|transcript:ENSMUST00000165665|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000066036|transcript:ENSMUST00000097822|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000029363|transcript:ENSMUST00000086461|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000019854|transcript:ENSMUST00000155284|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000000326|transcript:ENSMUST00000165430|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000014602|transcript:ENSMUST00000171796|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000062184|transcript:ENSMUST00000088172|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026305|transcript:ENSMUST00000097649|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000048799|transcript:ENSMUST00000049811|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000028033|transcript:ENSMUST00000029667|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031007|transcript:ENSMUST00000033313|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038000|transcript:ENSMUST00000211870|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000050029|transcript:ENSMUST00000053593|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000062901|transcript:ENSMUST00000023509|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000010609|transcript:ENSMUST00000111106|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000002844|transcript:ENSMUST00000002923|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000034312|transcript:ENSMUST00000101153|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000034751|transcript:ENSMUST00000239261|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000039607|transcript:ENSMUST00000111773|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031357|transcript:ENSMUST00000033723|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024743|transcript:ENSMUST00000076968|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000051048|transcript:ENSMUST00000139790|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042359|transcript:ENSMUST00000111929|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030852|transcript:ENSMUST00000207789|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000040018|transcript:ENSMUST00000045562|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025949|transcript:ENSMUST00000081154|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035941|transcript:ENSMUST00000187521|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021731|transcript:ENSMUST00000022245|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000026484|transcript:ENSMUST00000187048|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000007415|transcript:ENSMUST00000007559|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000057130|transcript:ENSMUST00000145963|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000009216|transcript:ENSMUST00000151224|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020166|transcript:ENSMUST00000169576|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000003039|transcript:ENSMUST00000003123|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044442|transcript:ENSMUST00000120284|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030256|transcript:ENSMUST00000032386|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024231|transcript:ENSMUST00000080089|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000017485|transcript:ENSMUST00000017629|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020707|transcript:ENSMUST00000017839|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000044308|transcript:ENSMUST00000055758|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020993|transcript:ENSMUST00000217660|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000069729|transcript:ENSMUST00000115799|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000042772|transcript:ENSMUST00000073441|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020436|transcript:ENSMUST00000070725|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000034674|transcript:ENSMUST00000151390|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000046523|transcript:ENSMUST00000050120|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000031711|transcript:ENSMUST00000034147|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000095463|transcript:ENSMUST00000184973|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000036764|transcript:ENSMUST00000043317|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024588|transcript:ENSMUST00000235766|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000018548|transcript:ENSMUST00000041282|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000057715|transcript:ENSMUST00000135014|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020564|transcript:ENSMUST00000144586|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030045|transcript:ENSMUST00000032124|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000040520|transcript:ENSMUST00000041374|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032418|transcript:ENSMUST00000034989|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000021619|transcript:ENSMUST00000022119|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000032740|transcript:ENSMUST00000040182|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000024713|transcript:ENSMUST00000050715|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000062590|transcript:ENSMUST00000027434|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000072875|transcript:ENSMUST00000101122|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000030683|transcript:ENSMUST00000106335|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000025858|transcript:ENSMUST00000026976|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000027893|transcript:ENSMUST00000138091|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000061603|transcript:ENSMUST00000095737|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000038255|transcript:ENSMUST00000041685|strand:-	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000035954|transcript:ENSMUST00000037488|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000020522|transcript:ENSMUST00000108849|strand:+	10.44	fp	0
1-AAUAAA	STREME-1	5.1e-003	ENSMUSG00000055531|transcript:ENSMUST00000069168|strand:-	10.44	fp	0
