"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","exp - actin","scramble - cntrl","scramble - cntrl.1","exp - actin.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000022420","Dnal4",54152,"protein_coding","15",79645654,79662050,51.91,568.941930254335,-0.236424044724855,0.679717678755107,-0.347826828864982,0.727970239750905,0.999676776104881,714.561148558761,470.972544177903,691.791260328806,362.541769570032,443.136383681607,858.561109404184,441.029296059056
"ENSMUSG00000022421","Nptxr",73340,"protein_coding","15",79670552,79688967,55.12,6092.54989588811,-0.207489678290945,0.553166619458511,-0.375094358538942,0.70759029248949,0.999676776104881,6958.66234788328,2939.57639827675,7167.18934234509,7818.33167894368,9858.73940393538,4125.64330336964,3779.70679646293
"ENSMUSG00000022425","Enpp2",18606,"protein_coding","15",54702297,54816288,41.3,710.319308853291,-0.575153472007112,0.823073338014671,-0.698787635855676,0.484684756568375,0.999676776104881,886.969797774973,586.398731212558,362.320841652657,1395.51254015399,945.84534724494,97.9234445057767,697.264459428141
"ENSMUSG00000022426","Josd1",74158,"protein_coding","15",79558452,79572120,48.5,853.82801644418,-0.641794320709324,0.778054538442529,-0.824870608677428,0.409445054352863,0.999676776104881,1309.68257025087,194.623716824858,1063.7739910922,826.194434673414,1174.72946994841,616.225312394938,791.56661992457
"ENSMUSG00000022427","Tomm22",223696,"protein_coding","15",79555062,79557601,49.37,1164.74012939552,0.538926646290937,0.540737349049798,0.996651419100157,0.318933738167025,0.999676776104881,1056.26262802945,1236.82950778741,839.61816372309,712.330813577299,1332.54454998596,1515.34057558434,1460.25466708107
"ENSMUSG00000022428","Cby1",73739,"protein_coding","15",79543400,79551861,49.81,772.343986432724,-0.528050813765666,0.549098831576725,-0.96166807029871,0.33621636624377,0.999676776104881,714.561148558761,564.493031483354,1000.00552296133,923.661694331689,571.687740268488,754.702910685936,877.295856739505
"ENSMUSG00000022433","Csnk1e",27373,"protein_coding","15",79302056,79339767,52.89,1163.05769101187,0.0632580769696815,0.589065989571348,0.107387080716904,0.91448190333142,0.999676776104881,1605.68537161605,1255.36509986597,1289.86219628346,1060.29803964703,1530.074683278,898.126137487326,501.992308905233
"ENSMUSG00000022434","Fam118a",73225,"protein_coding","15",84913149,84947031,47.94,361.768470142972,-1.37057507990483,1.00044755765786,-1.36996194294629,0.170698781820347,0.999676776104881,923.321018995259,160.080113405727,357.489897097288,268.718145786833,300.998298349771,71.2170505496558,450.554766816271
"ENSMUSG00000022437","Samm50",68653,"protein_coding","15",84076442,84101468,52.02,700.163656321237,-0.269096088269144,0.695492848365602,-0.38691424203932,0.698819697142856,0.999676776104881,882.815372492655,301.624634732896,942.034188296908,568.407196511809,902.994895049313,597.431924055446,705.837383109635
"ENSMUSG00000022440","C1qtnf6",72709,"protein_coding","15",78407546,78415616,54.68,95.6282988287032,0.910652941258791,1.45262634586932,0.626901022309225,0.530724117120469,0.999676776104881,45.6986781055021,209.789201252769,102.416024573818,76.5163533765896,19.8575266272418,150.34710671594,64.7732011490623
"ENSMUSG00000022442","Ttll1",319953,"protein_coding","15",83367970,83395094,49.51,768.332715352597,0.103896708619995,0.547165069211425,0.189881837248366,0.849401725312932,0.999676776104881,806.997111090344,734.683467841022,621.259469820423,820.728980860801,1014.8241239501,658.757717584316,721.078136321179
"ENSMUSG00000022450","Ndufa6",67130,"protein_coding","15",82234341,82238523,48.77,915.273410543189,0.436101467890185,0.697201805674284,0.625502493454414,0.53164131241631,0.999676776104881,494.376608595887,1028.72536035996,547.829112578817,643.10173195086,510.024894426001,1994.07741539036,1188.77875050044
"ENSMUSG00000022451","Twf1",19230,"protein_coding","15",94475832,94487770,43.36,675.556573094436,-0.916512410489446,0.829292149937634,-1.1051743472531,0.269084050147245,0.999676776104881,817.38317429614,92.6779603927894,943.966566119056,633.081733294402,676.201038306603,607.323181076231,958.262358175833
"ENSMUSG00000022452","Smdt1",69029,"protein_coding","15",82223160,82233292,51.68,1176.90485830266,0.442071406810026,0.594473772851145,0.743634836386163,0.457097421911768,0.999676776104881,567.079051036458,716.990402675125,1047.34877960395,931.85987505061,1320.00295422139,2167.17441325411,1487.87853227699
"ENSMUSG00000022453","Naga",17939,"protein_coding","15",82213733,82223126,52.34,539.844056843199,-1.14384099030733,0.735396552726899,-1.55540706040284,0.119849153655943,0.999676776104881,571.233476318777,395.987648951009,312.079018276822,800.688983547885,224.703590781947,583.584164226346,890.631515799606
"ENSMUSG00000022454","Nell2",54003,"protein_coding","15",94973111,95426440,41.84,5589.25513698736,0.2145185752884,0.467883946155959,0.458486718877281,0.646602802037037,0.999676776104881,5240.80749364463,4377.76983819031,5888.92141299452,6569.47548276148,9326.76671692137,3907.04652321028,3813.9984911889
"ENSMUSG00000022456","Septin3",24050,"protein_coding","15",82153003,82178775,50.44,4559.12360986181,0.152759226140863,0.404834779809854,0.377337209546603,0.705923023191513,0.999676776104881,5361.28582683186,4557.22807058725,3872.4851555836,4590.07029362661,6505.95280287265,2908.02956411094,4118.81355541978
"ENSMUSG00000022462","Slc38a2",67760,"protein_coding","15",96585273,96597611,45.84,975.982818770006,0.711526140077379,0.81592849977692,0.872044719937978,0.383183981614213,0.999676776104881,598.237240653846,1953.81991046253,595.172369221431,985.603504207976,639.621383993263,309.596344750587,1749.8289781004
"ENSMUSG00000022463","Srebf2",20788,"protein_coding","15",82031382,82089580,49.63,1580.33330544262,-0.480393525271074,0.815540946509431,-0.589048934118133,0.555828448012002,0.999676776104881,1760.43771338241,179.458232396947,1925.61449976999,1879.20520257029,2429.93417938617,1250.25488742729,1637.42842316527
"ENSMUSG00000022466","Rpap3",71919,"protein_coding","15",97572978,97603706,46.15,489.150702686047,-0.418831959854021,0.771724586574823,-0.54272206320773,0.587321180966689,0.999676776104881,552.538562548344,525.736793500914,537.201034557006,684.092635545462,399.240798505599,164.19486654504,561.050227599966
"ENSMUSG00000022471","Xrcc6",14375,"protein_coding","15",81872036,81924286,46.61,367.905036688072,0.78636810216909,1.05280504649558,0.746926607909634,0.455107863628117,0.999676776104881,184.871925063168,505.516147597033,322.707096298633,408.087218008478,517.340825288669,39.5650280831421,597.247016477383
"ENSMUSG00000022472","Desi1",28075,"protein_coding","15",81876724,81918063,46.41,1522.50833808037,-0.688454381168523,0.558841324330834,-1.23193176881271,0.217974572953275,0.999676776104881,1780.17123347342,551.012600880766,1625.12974842605,1577.69433390778,1533.21008221915,1756.68724689151,1833.6531207639
"ENSMUSG00000022474","Pmm1",29858,"protein_coding","15",81835309,81845131,52.21,1717.37982311746,0.429680800322729,0.495471192605293,0.867216513766169,0.385823389777364,0.999676776104881,1592.18348944852,2116.42760460625,1376.8191982801,1295.31255358941,1772.54553472643,2449.0752383465,1419.29514282504
"ENSMUSG00000022476","Polr3h",78929,"protein_coding","15",81772429,81810441,49.36,915.628215477738,-0.301425970026068,0.552529349387643,-0.545538386983664,0.585383286663772,0.999676776104881,879.699553530916,765.014436696844,790.342529258329,833.481706423566,624.989522267927,1087.04914658433,1428.82061358226
"ENSMUSG00000022477","Aco2",11429,"protein_coding","15",81756510,81799334,46.81,5102.34443035124,-0.148757584008315,0.528934864367887,-0.281239891770209,0.778526409668107,0.999676776104881,5118.25194781624,2143.38846581142,5518.87106005327,5540.1483480526,7471.65567674483,5292.81163182233,4631.28388215795
"ENSMUSG00000022489","Pde1b",18574,"protein_coding","15",103411461,103438479,47.91,1105.61992835355,-0.665694889305276,0.54590924431962,-1.2194241006762,0.222683267148658,0.999676776104881,1289.94905015986,761.644329046197,912.082332053622,920.018058456614,631.260320150214,1648.87254536495,1575.51286324337
"ENSMUSG00000022490","Ppp1r1a",58200,"protein_coding","15",103438706,103446430,51.61,1168.4569752838,0.191429937713301,0.541810470571255,0.353315316168526,0.723852064401585,0.999676776104881,770.645889870059,1128.98606296671,1130.44102595629,869.918065174323,744.134682031378,2091.01173419406,1444.0613667938
"ENSMUSG00000022491","Glycam1",14663,"protein_coding","15",103471186,103473508,43.65,854.449736633549,0.449355909568498,0.878261171271407,0.511642691567466,0.608901101219913,0.999676776104881,123.594152148972,646.218142011541,460.87211058218,511.930840448135,221.568191840804,2500.50977485458,1516.45494454863
"ENSMUSG00000022494","Shisa9",72555,"protein_coding","16",11801977,12088766,43.54,601.666137231119,0.418407377029672,0.658830207376782,0.635076188591315,0.525378725992876,0.999676776104881,770.645889870059,714.46282193714,300.484751343937,465.47448304092,937.48428340189,594.46454694921,428.646184074677
"ENSMUSG00000022500","Litaf",56722,"protein_coding","16",10777139,10884021,48.39,387.335467434862,0.613937304908556,0.860817469919705,0.713202654873887,0.47572036369829,0.999676776104881,471.527269543136,893.921054334087,390.340320073796,322.461774944199,320.855824977013,175.075249267904,137.166778903897
"ENSMUSG00000022505","Emp2",13731,"protein_coding","16",10099613,10131832,48.44,1042.89063147828,0.369086694897456,0.645985266737875,0.571354663801058,0.567759254149019,0.999676776104881,758.182614023103,774.282232736122,602.901880510021,1184.1816593996,1734.92074743271,815.039578512727,1430.7257077337
"ENSMUSG00000022507","Hapstr1",69053,"protein_coding","16",8647964,8676786,40.85,619.814746020105,-0.724913027553917,0.769693990652734,-0.941819783391007,0.346284914706333,0.999676776104881,528.650617175013,260.340816012472,1072.46969129186,956.45441720737,638.576251012882,519.29099359124,362.920435849893
"ENSMUSG00000022515","Anks3",72615,"protein_coding","16",4759300,4782069,47.79,189.618468691509,0.354155351893126,1.10610394739003,0.320182703197827,0.748829834424356,0.999676776104881,62.3163792347756,208.946674340107,296.619995699642,267.807236818064,213.207127997754,85.0648103787555,193.367056371465
"ENSMUSG00000022516","Nudt16l1",66911,"protein_coding","16",4756625,4758896,56.56,949.737309561253,0.962049924284984,0.547418322719989,1.75743098898259,0.0788443751274665,0.999676776104881,567.079051036458,1480.31978554665,770.05256212578,722.350812233757,1031.54625163619,1191.89647100466,884.916233345277
"ENSMUSG00000022517","Mgrn1",17237,"protein_coding","16",4704113,4756160,48.64,1847.24094822035,-0.562713206811289,0.945298082277227,-0.595275942436813,0.551659034282906,0.999676776104881,2395.02617525654,73.2998414015698,1338.17164183715,2403.88876858119,3176.15912737831,1769.54588101853,1774.59520206916
"ENSMUSG00000022521","Crebbp",12914,"protein_coding","16",3899192,4031861,41.46,553.445140079745,0.0863595434021808,0.642281521185557,0.134457462271021,0.893040845773825,0.999676776104881,633.549855553552,799.558040115974,533.336278912711,589.358102793494,498.528431641808,479.725965508098,340.059306032577
"ENSMUSG00000022523","Fgf12",14167,"protein_coding","16",27978850,28571820,39.94,688.634540058437,0.368615737049911,0.711943046895533,0.51776014760911,0.60462562686643,0.999676776104881,615.893548103699,1270.53058429388,719.810738749945,663.141729263777,380.428404858738,745.800779367229,424.835995771791
"ENSMUSG00000022526","Zfp251",71591,"protein_coding","15",76735809,76755635,44.82,484.543712645359,-0.790196865148787,0.858735308613739,-0.920186764445969,0.35747516963105,0.999676776104881,720.792786482238,203.891512864137,508.215367224794,685.003544514231,609.31252756221,533.13875342034,131.451496449568
"ENSMUSG00000022528","Hes1",15205,"protein_coding","16",29883202,29886614,52.92,316.98673662616,1.41756018206186,1.18955731809438,1.19167034702685,0.233390529538518,0.999676776104881,155.790948086939,942.787615268467,30.9180451543601,241.390876723765,118.10002678307,419.389297681306,310.53034668521
"ENSMUSG00000022529","Zfp263",74120,"protein_coding","16",3561957,3568654,45.61,242.2327825165,-0.27024965607798,1.4257265084206,-0.189552241949516,0.849660013999657,0.999676776104881,340.662873150107,444.854209885389,490.823966825466,274.183599599446,64.7982447836312,7.91300561662842,72.3935777548343
"ENSMUSG00000022536","Glyr1",74022,"protein_coding","16",4831773,4867727,44.34,2312.30988933426,-0.462861767740688,0.492988649670265,-0.93888929907468,0.347787583885264,0.999676776104881,3136.59108815037,1427.24059004896,1841.55606450657,3155.38866781555,3138.53434008459,1482.69942741575,2004.15904731804
"ENSMUSG00000022540","Rogdi",66049,"protein_coding","16",4826594,4831417,56.12,1862.79611301803,-0.164796831573363,0.489788676048492,-0.336465172904583,0.736520110187712,0.999676776104881,2203.9226122699,1552.77710003555,1530.44323514082,1610.48705678346,1849.88537527463,2675.58502412248,1616.47238749939
"ENSMUSG00000022548","Apod",11815,"protein_coding","16",31115010,31133626,45.95,448.054078939468,-1.04999221277392,2.55876532410027,-0.410351118519681,0.681548398419864,0.999676776104881,958.633633894965,414.523241029567,0,107.487258314733,100.33276611659,589.518918438817,965.882734781605
"ENSMUSG00000022551","Cyc1",66445,"protein_coding","15",76227723,76230460,57.63,2742.25548192141,0.725619973871007,0.453587051581436,1.59973696634665,0.109656947503718,0.999676776104881,1598.415127372,3202.4447950272,2649.28999416423,2101.46699094991,2915.9210152634,4261.1535245544,2467.0969261187
"ENSMUSG00000022552","Sharpin",106025,"protein_coding","15",76231240,76235311,50.29,568.868212525204,0.751998464952284,0.610669787026686,1.23143224198747,0.218161244319761,0.999676776104881,398.824827102564,669.808895566069,577.780968822104,496.445387979064,838.196650265681,563.801650184775,437.21910775617
"ENSMUSG00000022553","Maf1",68877,"protein_coding","15",76235494,76238580,55.85,1427.69500114416,-0.427583924019647,0.641452100189648,-0.666587456636637,0.50503568340223,0.999676776104881,1322.14584609782,415.365767942229,1993.24772354515,1502.99979846872,1685.79949735479,1299.71117253122,1774.59520206916
"ENSMUSG00000022559","Fbxl6",30840,"protein_coding","15",76419921,76422946,58.49,288.864882530126,1.25952544469619,0.862058787233304,1.46106676638436,0.143997119492252,0.999676776104881,159.945373369257,450.751898274021,167.150681615759,177.62724890994,357.435479290353,475.769462699784,233.374033551769
"ENSMUSG00000022564","Grina",66168,"protein_coding","15",76130964,76134104,59.79,6389.84590742723,-0.367967653603026,0.422574588210489,-0.870775630785772,0.383876673647148,0.999676776104881,6800.79418715518,4433.37661442598,5216.45393088719,5930.0173866857,5431.55609904083,10031.7128704807,6885.01026331503
"ENSMUSG00000022565","Plec",18810,"protein_coding","15",76055174,76116774,55.43,369.166973971773,-1.20869234213162,0.80790972136445,-1.4960735217919,0.134634497039609,0.999676776104881,531.766436136752,129.749144549905,279.228595300314,721.439903264988,412.827527250554,271.020442369523,238.136768930376
"ENSMUSG00000022571","Pycr3",66194,"protein_coding","15",75788326,75793409,51.06,282.147355203054,-0.597950605640112,1.05450058817042,-0.567046251418,0.570682758519822,0.999676776104881,223.300358924613,31.1734957684837,325.605663031854,334.303591538195,337.577952663111,388.726400916871,334.344023578248
"ENSMUSG00000022574","Naprt",223646,"protein_coding","15",75762805,75766330,56.49,245.117967971155,1.62775116291673,0.930139104962139,1.75000830976028,0.0801168798503867,0.999676776104881,129.825790072449,604.934323291116,207.730615880857,121.150892846267,170.356675802127,253.216179732109,228.611298173161
"ENSMUSG00000022577","Ly6h",23934,"protein_coding","15",75424894,75439104,51.01,1643.57152896356,0.446492119286516,0.547090726742116,0.816120795805374,0.41443105103819,0.999676776104881,1136.23531471408,1011.87482210673,1400.00773214587,1189.64711321222,2158.19960448707,2669.65026991001,1939.38584616898
"ENSMUSG00000022587","Ly6e",17069,"protein_coding","15",74826900,74831752,54.63,1528.92730895057,-0.409730407722107,0.636583882684784,-0.643639304837683,0.519809356512945,0.999676776104881,1816.52245469371,646.218142011541,1655.08160466934,1741.65794828618,2032.78364684133,1989.13178687997,821.095579271937
"ENSMUSG00000022594","Lynx1",23936,"protein_coding","15",74619701,74624895,56,706.664547955739,0.497237523137207,0.801690239442921,0.620236468742252,0.535102114916936,0.999676776104881,505.801278122262,246.017858497223,1110.15105882374,620.329007731637,1344.04101277016,518.301867889161,602.009751855991
"ENSMUSG00000022601","Zbtb11",271377,"protein_coding","16",55794246,55829276,40.94,482.977808570815,0.288908850000383,0.881355710645655,0.327800508365388,0.743062502923468,0.999676776104881,444.523505208066,788.605190251372,847.34767501168,341.590863288347,171.401808782508,247.281425519638,540.094191934093
"ENSMUSG00000022602","Arc",11838,"protein_coding","15",74540932,74544419,58.8,3718.09269220036,-0.197023679178794,1.42474219151382,-0.138287249687926,0.890013401968761,0.999676776104881,2820.85476669418,304.994742383543,3633.83649454838,7330.9953806523,8551.27804547856,1939.67550177604,1445.01391386952
"ENSMUSG00000022607","Ptk2",14083,"protein_coding","15",73076951,73295129,41.23,1328.21675177767,0.256235986356899,0.550769903365644,0.465232367983604,0.641765061613424,0.999676776104881,1551.67784294591,1962.24517958915,1028.02500138247,1041.16895130288,1133.96928371355,952.528051101646,1627.90295240805
"ENSMUSG00000022614","Lmf2",105847,"protein_coding","15",89235207,89239862,57.6,493.81236932811,-1.37246203089657,0.738540102706813,-1.85834462592671,0.063120090407144,0.999676776104881,545.268318304287,197.151297562843,799.038229457993,806.154437360498,325.036356898537,311.574596154744,472.463349557866
"ENSMUSG00000022617","Chkb",12651,"protein_coding","15",89310563,89314111,55.26,377.376687320557,0.763905285649488,0.92974022978985,0.821633033801446,0.411285782601276,0.999676776104881,77.8954740434695,469.287490352579,344.929441253329,425.394488415088,385.654069760644,675.572854519651,262.902992899135
"ENSMUSG00000022619","Mapk8ip2",60597,"protein_coding","15",89338116,89348671,54.49,1965.25227772032,-0.396879636093999,0.698490013186205,-0.568196579194609,0.569901494006203,0.999676776104881,2875.9009016849,511.413835985665,2683.10660605181,1625.06160028376,2907.55995142036,1489.6233073303,1664.09974128547
"ENSMUSG00000022620","Arsa",11883,"protein_coding","15",89356679,89361628,55.19,685.806990422226,-0.9478441930509,1.00206461072984,-0.945891295732469,0.344204033532444,0.999676776104881,890.085616736712,35.3861303317923,886.961420365704,794.312620766502,838.196650265681,418.400171979228,937.30632250996
"ENSMUSG00000022621","Rabl2",68708,"protein_coding","15",89466736,89476126,49.76,381.652111551838,0.936897444110176,0.83343362336574,1.12414164468984,0.26095294079178,0.999676776104881,165.138404972155,729.628306365051,381.644619874132,336.125409475733,229.929255683853,345.204870025415,483.893914466524
"ENSMUSG00000022629","Kif21a",16564,"protein_coding","15",90817479,90934151,41.04,1015.09864483806,-1.20632524941243,0.632874058905328,-1.90610632943147,0.0566364116856391,0.999676776104881,2081.36706644151,904.031377286028,1201.93900537575,1081.24894592871,466.129309249992,573.69290720556,797.281902378899
"ENSMUSG00000022634","Yaf2",67057,"protein_coding","15",93182159,93234816,42.85,2196.91258064499,0.310720920707211,0.412796504260576,0.752721783009746,0.451617117286611,0.999676776104881,1887.14768449312,2465.2337464482,2139.14224911729,1780.82703394325,2083.99516288001,2607.33535067906,2414.70683695401
"ENSMUSG00000022635","Zcrb1",67197,"protein_coding","15",93283978,93296215,43.76,715.883950805634,0.400554100808449,0.663240129709104,0.603935260950105,0.545886684532574,0.999676776104881,630.434036591813,905.716431111351,441.548332360705,488.247207260143,570.642607288107,1158.26619713398,816.332843893329
"ENSMUSG00000022636","Alcam",11658,"protein_coding","16",52069359,52274437,37.99,662.40801743436,0.0857124192220928,0.618382709558598,0.138607399426278,0.889760395860685,0.999676776104881,596.160028012687,877.913042993514,628.022792197939,643.10173195086,436.86558579932,676.56198022173,778.230960864469
"ENSMUSG00000022641","Bbx",70508,"protein_coding","16",50012207,50252753,39.13,333.052729748453,-0.107443276679182,0.891951671246228,-0.120458630375189,0.904119849136573,0.999676776104881,230.57060316867,457.492113575315,514.97868960231,399.889037289558,127.5062236065,254.205305434188,346.727135562628
"ENSMUSG00000022656","Nectin3",58998,"protein_coding","16",46208069,46318888,39.7,986.524002512106,1.03199029128663,0.673192414293355,1.53297967917524,0.125280861854943,0.999676776104881,602.391665936164,1722.96753639322,1347.83353094788,845.323523017562,1237.43744877128,798.224441577392,351.489870941235
"ENSMUSG00000022658","Tagln3",56370,"protein_coding","16",45531593,45544971,45.8,3297.54517147742,0.194695579600122,0.423401053380806,0.459837258423195,0.645633037616381,0.999676776104881,3629.92909042568,3464.470664865,2404.84419966257,2971.38505612423,4090.65048521182,3822.9708385336,2698.56586551902
"ENSMUSG00000022661","Cd200",17470,"protein_coding","16",45202498,45229416,39.49,1779.32148382875,0.0749233286260521,0.612887278073261,0.122246506505388,0.902703795761057,0.999676776104881,1838.33318742588,1807.22022765939,3113.06067147963,1739.83613034865,1961.71460417542,1042.53848999079,952.547075721504
"ENSMUSG00000022663","Atg3",67841,"protein_coding","16",44979148,45008901,36.76,996.004833846043,0.31040976248503,0.561212716128003,0.553105361950194,0.580191265269244,0.999676776104881,790.379409961071,1407.01994414508,708.21647181706,1022.03986295873,840.286916226444,1130.57067747579,1073.52055433814
"ENSMUSG00000022664","Slc35a5",74102,"protein_coding","16",44959936,44979069,40.28,868.452632736396,-1.41949230802908,0.85568693855105,-1.65889210653692,0.0971375355213774,0.999676776104881,1173.62514225494,74.9848952268933,1705.32342804517,868.096247236785,688.742634071177,786.354933152449,782.041149167355
"ENSMUSG00000022668","Gtpbp8",66067,"protein_coding","16",44557131,44566726,40.63,431.291709514109,0.749295245208699,0.925679975961409,0.809453876789851,0.418254122810307,0.999676776104881,409.21089030836,860.219977827618,247.34436123488,212.241789723159,183.943404547082,777.452801833742,328.628741123919
"ENSMUSG00000022671","Mzt2",72083,"protein_coding","16",15666305,15681233,44.72,357.114057411486,0.454592261225503,0.946579574187781,0.480247275159691,0.631051574743039,0.999676776104881,119.439726866653,286.459150304985,334.301363231518,352.521770913574,360.570878231496,866.474115020812,180.031397311364
"ENSMUSG00000022674","Ube2v2",70620,"protein_coding","16",15369941,15413637,39.06,2301.09855685633,-0.0626160123147179,0.580607670957164,-0.107845651111519,0.914118129690017,0.999676776104881,2811.50730980896,3499.01426828413,2485.03787928169,2071.40699498053,1175.77460292879,2664.70464139962,1400.24420131061
"ENSMUSG00000022677","Cep20",66086,"protein_coding","16",14117108,14135269,43.33,1142.02249720637,0.258562357040119,0.479356655178862,0.53939452857631,0.589614655566548,0.999676776104881,1108.19294405843,1187.12041994037,1160.39288219958,928.216239175534,1248.93391155547,1080.12526666978,1281.17581684542
"ENSMUSG00000022678","Nde1",67203,"protein_coding","16",13981139,14010792,45.8,715.000094190369,-0.0345901872789675,0.771426177369387,-0.0448392708125646,0.964235422974941,0.999676776104881,761.298432984842,1027.8828334473,491.79015573654,526.505383948438,228.884122703472,945.604171187096,1023.0355593249
"ENSMUSG00000022679","Mpv17l",93734,"protein_coding","16",13721025,13767483,43.58,1503.64276327295,-0.426884462798174,0.535287339914632,-0.797486566497637,0.425168501586998,0.999676776104881,1736.54976800908,980.701326338244,1719.81626171128,2093.26881023099,1868.69776892149,1014.84297033259,1111.622437367
"ENSMUSG00000022680","Pdxdc1",94184,"protein_coding","16",13651012,13720995,41.35,1436.15706900649,-0.0341167701015626,0.511560103368125,-0.0666916162478992,0.946827208718534,0.999676776104881,1960.88873325427,1812.27538913536,1160.39288219958,1205.13256568129,1279.24276798653,1556.88385507164,1078.28328971674
"ENSMUSG00000022681","Ntan1",18203,"protein_coding","16",13636709,13653315,47.78,828.909130183148,0.495107539871256,0.651551608014546,0.759889982283955,0.447320350143403,0.999676776104881,663.66943885036,1317.71209140293,840.584352634164,587.536284855956,445.226649642369,1150.35319151736,797.281902378899
"ENSMUSG00000022682","Rrn3",106298,"protein_coding","16",13598572,13632703,44.16,696.40397681613,0.876086424062552,0.9000651442649,0.973358905902382,0.330374955334866,0.999676776104881,210.837083077658,1516.5484427911,1002.90408969455,901.799879081235,525.701889131718,199.803391819868,517.233062116777
"ENSMUSG00000022684","Bfar",67118,"protein_coding","16",13489722,13521476,43.5,720.764239348276,-0.0538894309028579,0.572825063384853,-0.0940765939681873,0.925048313214142,0.999676776104881,858.927427119324,885.49578520747,687.926504684511,722.350812233757,637.531118032501,529.182250612026,723.935777548343
"ENSMUSG00000022698","Naa50",72117,"protein_coding","16",43960193,43983729,38.28,2146.07828531614,-0.381351807951478,0.574857633700065,-0.663384785371835,0.507084147660778,0.999676776104881,2730.49601680375,2666.59767857435,2857.98679895616,2099.64517301237,1040.95244845962,2332.35840550123,1294.51147590552
"ENSMUSG00000022706","Mrpl40",18100,"protein_coding","16",18690768,18695612,46.56,508.20366440805,0.171383624319624,0.654561222744331,0.261829785151458,0.793452674667407,0.999676776104881,556.692987830662,706.880079723185,485.993022270097,452.721757478155,429.549654936652,533.13875342034,392.44939519726
"ENSMUSG00000022708","Zbtb20",56490,"protein_coding","16",42696244,43462965,38.62,5400.75648322932,-0.333966147544752,0.621326549696267,-0.537505032913869,0.590918809373581,0.999676776104881,9971.65928388468,9997.42434564399,4363.30912240906,5281.45020092222,2102.80755652687,2497.54239774835,3591.10247547007
"ENSMUSG00000022711","Pmm2",54128,"protein_coding","16",8455538,8480331,48.46,238.462557665162,-0.068889072416858,1.04657038341889,-0.0658236402522823,0.947518234849292,0.999676776104881,278.346493915331,406.940498815612,211.595371525152,227.727242192231,75.2495745874427,122.651587057741,346.727135562628
"ENSMUSG00000022718","Dgcr8",94223,"protein_coding","16",18071812,18107110,43.75,189.920245625901,3.12845326903116,1.23132814985941,2.5407144873512,0.0110626216349083,0.921102930672211,54.0075286701389,494.563297732431,211.595371525152,10.9309076252271,72.1141756462993,140.455849695154,345.774588486906
"ENSMUSG00000022721","Trmt2a",15547,"protein_coding","16",18066543,18072636,50.94,511.214022543865,0.458091496376244,0.823122066439473,0.556529237951039,0.577849112638854,0.999676776104881,609.661910180222,651.273303487511,302.417129166084,231.370878067307,503.754096543714,329.378858792158,950.641981570061
"ENSMUSG00000022724","Riox2",67014,"protein_coding","16",59292138,59312824,43.72,366.072840164653,0.143107650433766,0.826057890565734,0.173241672367245,0.86246146901615,0.999676776104881,470.488663222556,606.61937711644,399.03602027346,299.689050724976,243.515984428808,185.955631990768,357.205153395564
"ENSMUSG00000022742","Cpox",12892,"protein_coding","16",58490655,58537999,40.82,324.284789387744,-0.194641731449531,0.804857463978936,-0.24183379065318,0.80890895473677,0.999676776104881,518.264553969217,254.44312762384,264.735761634208,282.381780318367,445.226649642369,311.574596154744,193.367056371465
"ENSMUSG00000022744","Cldnd1",224250,"protein_coding","16",58548273,58554614,44.91,1154.42220991108,-0.652551832000448,0.60357807261003,-1.08113906321786,0.279635259333649,0.999676776104881,1650.34544340097,585.556204299897,1858.9474649059,763.341715828359,950.025879166464,1286.8525384042,985.886223371757
"ENSMUSG00000022749","Tbc1d23",67581,"protein_coding","16",56989225,57051867,41.68,642.132073357255,0.352650025056311,2.31626668399645,0.152249318911696,0.878990296459743,0.999676776104881,597.198634333266,741.423683142315,611.597580709685,756.054444078207,986.605533479804,0,802.044637757507
"ENSMUSG00000022750","Klhl22",224023,"protein_coding","16",17577482,17611246,45.17,994.931072812292,-0.539388679272403,0.528890531781023,-1.01984937687583,0.307799901343876,0.999676776104881,1577.6430009604,860.219977827618,631.887547842234,1132.25984817977,1004.37279414628,817.017829916884,941.116510812846
"ENSMUSG00000022751","Nit2",52633,"protein_coding","16",56977028,56987704,44.31,368.106482108965,0.584489679936023,0.923992638863906,0.63256962810297,0.527014725997797,0.999676776104881,385.322944935029,529.949428064223,454.108788204663,300.599959693745,498.528431641808,66.271422039263,341.96440018402
"ENSMUSG00000022752","Tomm70a",28185,"protein_coding","16",56942066,56977068,38.31,2743.37128346779,-0.737324462002175,0.517240734379467,-1.42549573727356,0.154013951440097,0.999676776104881,2920.56097346982,1621.86430687381,3892.77512271615,4157.38853346137,2624.32891373706,2248.28272082455,1738.39841319175
"ENSMUSG00000022756","Slc7a4",224022,"protein_coding","16",17389882,17401078,49.08,929.681880994273,1.37736508239781,0.549304328313758,2.50747174453552,0.0121598303061508,0.952133764060031,664.70804517094,1888.10281127492,709.182660728134,516.48538529198,1179.95513485032,889.224006168619,660.115123475002
