"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","exp - actin","scramble - cntrl","scramble - cntrl.1","exp - actin.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000022428","Cby1",73739,"protein_coding","15",79543400,79551861,49.81,772.343986432724,-0.191534278392942,0.566429897507292,-0.338142953321909,0.735255462889529,0.962998809544584,714.56114855876,564.493031483354,1000.00552296133,923.661694331689,571.687740268488,754.702910685936,877.295856739505
"ENSMUSG00000022433","Csnk1e",27373,"protein_coding","15",79302056,79339767,52.89,1163.05769101187,1.19772879825374,0.611684714880462,1.95808194829227,0.0502203975927212,0.364781903779819,1605.68537161605,1255.36509986597,1289.86219628346,1060.29803964703,1530.074683278,898.126137487326,501.992308905233
"ENSMUSG00000022434","Fam118a",73225,"protein_coding","15",84913149,84947031,47.94,361.768470142972,1.82324799304597,1.18241842867045,1.54196513589195,0.123082065974712,0.563446147750592,923.321018995259,160.080113405727,357.489897097288,268.718145786833,300.998298349771,71.2170505496558,450.554766816271
"ENSMUSG00000022437","Samm50",68653,"protein_coding","15",84076442,84101468,52.02,700.163656321237,0.438033712863971,0.852033268808708,0.514104001451045,0.607179279951175,0.92934458729573,882.815372492654,301.624634732896,942.034188296908,568.407196511808,902.994895049313,597.431924055446,705.837383109635
"ENSMUSG00000022440","C1qtnf6",72709,"protein_coding","15",78407546,78415616,54.68,95.6282988287032,-1.23481509066081,1.73915690213098,-0.710007871715196,0.477699254781103,0.879747625465959,45.6986781055021,209.789201252769,102.416024573818,76.5163533765896,19.8575266272418,150.34710671594,64.7732011490623
"ENSMUSG00000022442","Ttll1",319953,"protein_coding","15",83367970,83395094,49.51,768.332715352597,0.226124550046206,0.61612559398163,0.36701048009531,0.713611200698291,0.955923644975427,806.997111090344,734.683467841022,621.259469820422,820.7289808608,1014.8241239501,658.757717584316,721.078136321179
"ENSMUSG00000022450","Ndufa6",67130,"protein_coding","15",82234341,82238523,48.77,915.27341054319,-1.68661348681867,0.716185107329318,-2.35499659174444,0.0185228755874988,0.207747747091269,494.376608595886,1028.72536035996,547.829112578817,643.10173195086,510.024894426001,1994.07741539036,1188.77875050044
"ENSMUSG00000022451","Twf1",19230,"protein_coding","15",94475832,94487770,43.36,675.556573094436,0.0623618269849815,1.09064368895146,0.0571789188501477,0.95440267100193,0.995380476420723,817.38317429614,92.6779603927894,943.966566119055,633.081733294402,676.201038306603,607.323181076231,958.262358175833
"ENSMUSG00000022452","Smdt1",69029,"protein_coding","15",82223160,82233292,51.68,1176.90485830266,-1.6882493578968,0.636188253880807,-2.65369463770877,0.00796158393919221,0.125832605815225,567.079051036458,716.990402675125,1047.34877960395,931.859875050609,1320.00295422139,2167.17441325411,1487.87853227699
"ENSMUSG00000022453","Naga",17939,"protein_coding","15",82213733,82223126,52.34,539.844056843199,-0.367824955758577,0.886660359368369,-0.414843126651793,0.678256746295572,0.949709260991398,571.233476318776,395.987648951009,312.079018276822,800.688983547884,224.703590781947,583.584164226346,890.631515799606
"ENSMUSG00000022454","Nell2",54003,"protein_coding","15",94973111,95426440,41.84,5589.25513698736,0.440993869892778,0.539656594570997,0.817174985591251,0.413828435435506,0.848810383947864,5240.80749364463,4377.76983819031,5888.92141299452,6569.47548276148,9326.76671692137,3907.04652321028,3813.9984911889
"ENSMUSG00000022456","Septin3",24050,"protein_coding","15",82153003,82178775,50.44,4559.12360986181,0.609684346977845,0.474027448595959,1.28617941594668,0.198380453112566,0.67371110329847,5361.28582683186,4557.22807058725,3872.4851555836,4590.07029362661,6505.95280287265,2908.02956411095,4118.81355541978
"ENSMUSG00000022462","Slc38a2",67760,"protein_coding","15",96585273,96597611,45.84,975.982818770006,-0.783500651778563,1.0672520564496,-0.734128968919502,0.462870139415328,0.874593386238862,598.237240653846,1953.81991046253,595.172369221431,985.603504207975,639.621383993263,309.596344750587,1749.8289781004
"ENSMUSG00000022463","Srebf2",20788,"protein_coding","15",82031382,82089580,49.63,1580.33330544262,0.286015144033223,1.10954984711005,0.25777584015552,0.7965799112642,0.974746634472753,1760.43771338241,179.458232396947,1925.61449976999,1879.20520257029,2429.93417938617,1250.25488742729,1637.42842316527
"ENSMUSG00000022466","Rpap3",71919,"protein_coding","15",97572978,97603706,46.15,489.150702686047,0.607463257645534,0.93132708077577,0.652255550369622,0.514236329504333,0.893188462414179,552.538562548344,525.736793500914,537.201034557006,684.092635545462,399.240798505599,164.19486654504,561.050227599966
"ENSMUSG00000022471","Xrcc6",14375,"protein_coding","15",81872036,81924286,46.61,367.905036688072,-0.784464609633022,1.35084673067261,-0.58072066343339,0.561428732880548,0.909214327920278,184.871925063168,505.516147597033,322.707096298633,408.087218008478,517.340825288669,39.5650280831421,597.247016477383
"ENSMUSG00000022472","Desi1",28075,"protein_coding","15",81876724,81918063,46.41,1522.50833808037,-0.0121067577558029,0.695250843496138,-0.0174135103453063,0.986106731093096,0.997773891654274,1780.17123347342,551.012600880766,1625.12974842605,1577.69433390778,1533.21008221915,1756.68724689151,1833.6531207639
"ENSMUSG00000022474","Pmm1",29858,"protein_coding","15",81835309,81845131,52.21,1717.37982311746,-0.280681899325611,0.551110580397855,-0.509302323905636,0.610540329262851,0.930786861248013,1592.18348944852,2116.42760460625,1376.8191982801,1295.31255358941,1772.54553472643,2449.0752383465,1419.29514282504
"ENSMUSG00000022476","Polr3h",78929,"protein_coding","15",81772429,81810441,49.36,915.628215477738,-0.516002224154454,0.566557665764543,-0.910767350501089,0.362417968780503,0.818996917511152,879.699553530916,765.014436696844,790.342529258329,833.481706423565,624.989522267927,1087.04914658433,1428.82061358226
"ENSMUSG00000022477","Aco2",11429,"protein_coding","15",81756510,81799334,46.81,5102.34443035124,0.0447178422781394,0.690974084230538,0.0647171048794641,0.948399243647914,0.995380476420723,5118.25194781624,2143.38846581142,5518.87106005327,5540.14834805259,7471.65567674483,5292.81163182234,4631.28388215795
"ENSMUSG00000022489","Pde1b",18574,"protein_coding","15",103411461,103438479,47.91,1105.61992835354,-0.321705699238926,0.510671929767728,-0.629965503264002,0.528717154516498,0.900850202262604,1289.94905015986,761.644329046197,912.082332053621,920.018058456613,631.260320150214,1648.87254536495,1575.51286324337
"ENSMUSG00000022490","Ppp1r1a",58200,"protein_coding","15",103438706,103446430,51.61,1168.4569752838,-1.19757638453869,0.604067578330007,-1.98252054488586,0.0474210102862263,0.35331569232202,770.645889870058,1128.98606296671,1130.44102595629,869.918065174322,744.134682031378,2091.01173419406,1444.0613667938
"ENSMUSG00000022491","Glycam1",14663,"protein_coding","15",103471186,103473508,43.65,854.44973663355,-4.02240680809822,0.820885367320267,-4.90008345651127,9.5795954209774e-07,0.000344282329346953,123.594152148972,646.218142011541,460.872110582179,511.930840448135,221.568191840804,2500.50977485458,1516.45494454863
"ENSMUSG00000022494","Shisa9",72555,"protein_coding","16",11801977,12088766,43.54,601.666137231119,0.591230225465508,0.703605428021243,0.84028661792481,0.400747702744321,0.841838615950281,770.645889870058,714.46282193714,300.484751343937,465.47448304092,937.48428340189,594.46454694921,428.646184074677
"ENSMUSG00000022500","Litaf",56722,"protein_coding","16",10777139,10884021,48.39,387.335467434861,1.59475026652262,0.924983099943315,1.72408584180656,0.0846923476142812,0.476560207882674,471.527269543135,893.921054334087,390.340320073796,322.461774944199,320.855824977013,175.075249267904,137.166778903897
"ENSMUSG00000022505","Emp2",13731,"protein_coding","16",10099613,10131832,48.44,1042.89063147828,-0.566621615460733,0.793290754599007,-0.714267262256384,0.475061931742383,0.878038325136407,758.182614023103,774.282232736122,602.901880510021,1184.1816593996,1734.92074743271,815.039578512728,1430.7257077337
"ENSMUSG00000022507","Hapstr1",69053,"protein_coding","16",8647964,8676786,40.85,619.814746020105,0.261241658431616,0.800275803275293,0.326439531674494,0.744091832220032,0.963348728112037,528.650617175013,260.340816012472,1072.46969129186,956.45441720737,638.576251012882,519.29099359124,362.920435849893
"ENSMUSG00000022515","Anks3",72615,"protein_coding","16",4759300,4782069,47.79,189.618468691509,-1.15984202926626,1.07634498393343,-1.07757461276746,0.281223636799492,0.75996086967348,62.3163792347756,208.946674340107,296.619995699642,267.807236818064,213.207127997754,85.0648103787556,193.367056371465
"ENSMUSG00000022516","Nudt16l1",66911,"protein_coding","16",4756625,4758896,56.56,949.737309561252,-0.872715585474847,0.592971474352353,-1.47176655745208,0.141083927348471,0.597063124724516,567.079051036458,1480.31978554665,770.05256212578,722.350812233757,1031.54625163619,1191.89647100466,884.916233345277
"ENSMUSG00000022517","Mgrn1",17237,"protein_coding","16",4704113,4756160,48.64,1847.24094822035,0.434604761311769,1.33378719258053,0.325842655956925,0.744543403638595,0.963348728112037,2395.02617525654,73.2998414015698,1338.17164183715,2403.88876858119,3176.15912737831,1769.54588101853,1774.59520206916
"ENSMUSG00000022521","Crebbp",12914,"protein_coding","16",3899192,4031861,41.46,553.445140079745,0.628278573964706,0.716020816928974,0.877458530688261,0.380237633746116,0.832002460089629,633.549855553552,799.558040115974,533.336278912711,589.358102793494,498.528431641808,479.725965508098,340.059306032577
"ENSMUSG00000022523","Fgf12",14167,"protein_coding","16",27978850,28571820,39.94,688.634540058436,0.0735083474975195,0.888913702368448,0.0826945825018353,0.934094392656851,0.992575719043642,615.893548103699,1270.53058429388,719.810738749945,663.141729263776,380.428404858738,745.800779367229,424.835995771791
"ENSMUSG00000022526","Zfp251",71591,"protein_coding","15",76735809,76755635,44.82,484.543712645359,1.11724498449586,1.0871763261768,1.02765757273689,0.304110931978221,0.778875570579138,720.792786482238,203.891512864137,508.215367224793,685.003544514231,609.31252756221,533.13875342034,131.451496449568
"ENSMUSG00000022528","Hes1",15205,"protein_coding","16",29883202,29886614,52.92,316.98673662616,-1.22810854372729,1.47597308821938,-0.832067029900176,0.405371110530699,0.843779703105548,155.790948086939,942.787615268467,30.91804515436,241.390876723765,118.10002678307,419.389297681306,310.53034668521
"ENSMUSG00000022529","Zfp263",74120,"protein_coding","16",3561957,3568654,45.61,242.2327825165,3.08408125042223,1.55278304271131,1.98616365943636,0.0470151545677628,0.351698884757581,340.662873150107,444.854209885389,490.823966825466,274.183599599446,64.7982447836312,7.91300561662842,72.3935777548343
"ENSMUSG00000022536","Glyr1",74022,"protein_coding","16",4831773,4867727,44.34,2312.30988933426,0.847253173692876,0.658288203090805,1.28705507665919,0.198075091893555,0.672950558813038,3136.59108815037,1427.24059004896,1841.55606450657,3155.38866781555,3138.53434008459,1482.69942741575,2004.15904731804
"ENSMUSG00000022540","Rogdi",66049,"protein_coding","16",4826594,4831417,56.12,1862.79611301803,0.0384376741349801,0.531629598916431,0.0723016066323694,0.942361886137145,0.994243752256549,2203.9226122699,1552.77710003555,1530.44323514082,1610.48705678346,1849.88537527463,2675.58502412249,1616.47238749939
"ENSMUSG00000022548","Apod",11815,"protein_coding","16",31115010,31133626,45.95,448.054078939468,0.301754298928315,1.85159456431509,0.162969963697174,0.870542083966782,0.98145571756681,958.633633894965,414.523241029567,0,107.487258314733,100.33276611659,589.518918438818,965.882734781605
"ENSMUSG00000022551","Cyc1",66445,"protein_coding","15",76227723,76230460,57.63,2742.25548192141,-1.07356515203627,0.523062909400157,-2.05245895425355,0.0401250801426506,0.319175205096812,1598.41512737199,3202.44479502721,2649.28999416423,2101.46699094991,2915.92101526341,4261.15352455441,2467.0969261187
"ENSMUSG00000022552","Sharpin",106025,"protein_coding","15",76231240,76235311,50.29,568.868212525204,-0.327596680105556,0.660198076593679,-0.496209685729176,0.619746478085591,0.933603596310565,398.824827102564,669.808895566069,577.780968822103,496.445387979063,838.196650265681,563.801650184775,437.21910775617
"ENSMUSG00000022553","Maf1",68877,"protein_coding","15",76235494,76238580,55.85,1427.69500114416,-0.217391617736556,0.831639435686476,-0.261401285711169,0.793783065643057,0.97466990683226,1322.14584609782,415.365767942229,1993.24772354515,1502.99979846872,1685.79949735479,1299.71117253122,1774.59520206916
"ENSMUSG00000022559","Fbxl6",30840,"protein_coding","15",76419921,76422946,58.49,288.864882530126,-1.14840223107212,0.91671467671098,-1.25273682231466,0.210301500541752,0.682509699049124,159.945373369257,450.751898274021,167.150681615759,177.62724890994,357.435479290353,475.769462699784,233.374033551769
"ENSMUSG00000022564","Grina",66168,"protein_coding","15",76130964,76134104,59.79,6389.84590742723,-0.314665569731137,0.437732011405721,-0.718854371012595,0.472230653051577,0.877476845741688,6800.79418715518,4433.37661442598,5216.45393088718,5930.01738668569,5431.55609904083,10031.7128704807,6885.01026331503
"ENSMUSG00000022565","Plec",18810,"protein_coding","15",76055174,76116774,55.43,369.166973971773,1.06269935332242,1.05889508641353,1.00359267594845,0.31557498624547,0.785942403225386,531.766436136752,129.749144549905,279.228595300314,721.439903264988,412.827527250554,271.020442369523,238.136768930376
"ENSMUSG00000022571","Pycr3",66194,"protein_coding","15",75788326,75793409,51.06,282.147355203054,-0.695140693980152,1.33364751523376,-0.521232699075143,0.602204677822641,0.928741892273433,223.300358924613,31.1734957684837,325.605663031854,334.303591538195,337.577952663111,388.726400916871,334.344023578248
"ENSMUSG00000022574","Naprt",223646,"protein_coding","15",75762805,75766330,56.49,245.117967971155,-0.891924853571936,1.13044170482392,-0.789005615916185,0.430108724212078,0.858506395675221,129.825790072449,604.934323291116,207.730615880857,121.150892846267,170.356675802127,253.21617973211,228.611298173161
"ENSMUSG00000022577","Ly6h",23934,"protein_coding","15",75424894,75439104,51.01,1643.57152896356,-1.02018910939523,0.634292528623676,-1.60838897410457,0.107750014961581,0.533216218913479,1136.23531471408,1011.87482210673,1400.00773214587,1189.64711321221,2158.19960448707,2669.65026991001,1939.38584616898
"ENSMUSG00000022587","Ly6e",17069,"protein_coding","15",74826900,74831752,54.63,1528.92730895057,0.370527799174304,0.826698003973247,0.448202121443969,0.654007331817846,0.941549291144432,1816.52245469371,646.218142011541,1655.08160466934,1741.65794828618,2032.78364684133,1989.13178687997,821.095579271937
"ENSMUSG00000022594","Lynx1",23936,"protein_coding","15",74619701,74624895,56,706.664547955739,-0.147267881902924,1.01539908203818,-0.145034483985664,0.884683645346894,0.982424857578147,505.801278122262,246.017858497223,1110.15105882374,620.329007731637,1344.04101277016,518.301867889162,602.009751855991
"ENSMUSG00000022601","Zbtb11",271377,"protein_coding","16",55794246,55829276,40.94,482.977808570815,0.175146699715761,1.12983256530875,0.155020049070632,0.876805511498672,0.98197456235623,444.523505208066,788.605190251372,847.34767501168,341.590863288346,171.401808782508,247.281425519638,540.094191934093
"ENSMUSG00000022602","Arc",11838,"protein_coding","15",74540932,74544419,58.8,3718.09269220036,0.737111014830034,1.8081798802077,0.407653587399372,0.683528016401103,0.949785897442106,2820.85476669418,304.994742383543,3633.83649454838,7330.9953806523,8551.27804547856,1939.67550177604,1445.01391386952
"ENSMUSG00000022607","Ptk2",14083,"protein_coding","15",73076951,73295129,41.23,1328.21675177767,0.266175369522679,0.633676165765423,0.420049520406317,0.674449278160794,0.949230534389244,1551.67784294591,1962.24517958915,1028.02500138247,1041.16895130288,1133.96928371355,952.528051101646,1627.90295240805
"ENSMUSG00000022614","Lmf2",105847,"protein_coding","15",89235207,89239862,57.6,493.81236932811,0.475966886975536,0.754045340430308,0.631217861122141,0.527898084956434,0.900850202262604,545.268318304286,197.151297562843,799.038229457993,806.154437360497,325.036356898537,311.574596154744,472.463349557866
"ENSMUSG00000022617","Chkb",12651,"protein_coding","15",89310563,89314111,55.26,377.376687320557,-2.59061228478619,0.916790153131907,-2.8257418297265,0.00471712660900715,0.0900159369915001,77.8954740434695,469.287490352579,344.929441253329,425.394488415087,385.654069760644,675.572854519652,262.902992899135
"ENSMUSG00000022619","Mapk8ip2",60597,"protein_coding","15",89338116,89348671,54.49,1965.25227772032,0.866953993034715,0.900528206141731,0.962717199885539,0.335689462730563,0.798700748665281,2875.90090168489,511.413835985665,2683.10660605181,1625.06160028376,2907.55995142036,1489.6233073303,1664.09974128547
"ENSMUSG00000022620","Arsa",11883,"protein_coding","15",89356679,89361628,55.19,685.806990422226,0.392945025212925,1.35709066672729,0.289549574576721,0.772160848672036,0.970750049448373,890.085616736712,35.3861303317923,886.961420365704,794.312620766501,838.196650265681,418.400171979228,937.30632250996
"ENSMUSG00000022621","Rabl2",68708,"protein_coding","15",89466736,89476126,49.76,381.652111551838,-1.3279031864022,0.968383845278738,-1.37125706183169,0.170294835791104,0.638682900476073,165.138404972155,729.628306365051,381.644619874132,336.125409475733,229.929255683853,345.204870025415,483.893914466524
"ENSMUSG00000022629","Kif21a",16564,"protein_coding","15",90817479,90934151,41.04,1015.09864483806,1.60228387319754,0.658335391088737,2.43384131384418,0.0149395430393362,0.186541182421682,2081.36706644151,904.031377286028,1201.93900537575,1081.24894592871,466.129309249992,573.692907205561,797.281902378899
"ENSMUSG00000022634","Yaf2",67057,"protein_coding","15",93182159,93234816,42.85,2196.91258064499,-0.412060454286018,0.446648063876344,-0.922561828008054,0.356235595949766,0.814112091822163,1887.14768449312,2465.2337464482,2139.14224911729,1780.82703394325,2083.99516288001,2607.33535067907,2414.70683695401
"ENSMUSG00000022635","Zcrb1",67197,"protein_coding","15",93283978,93296215,43.76,715.883950805633,-0.647109686048641,0.666950185608249,-0.970251901884526,0.331920945636656,0.796345191707292,630.434036591813,905.716431111351,441.548332360704,488.247207260143,570.642607288107,1158.26619713399,816.332843893329
"ENSMUSG00000022636","Alcam",11658,"protein_coding","16",52069359,52274437,37.99,662.40801743436,-0.287057785749109,0.713327181378613,-0.402420927230512,0.687374271175664,0.950828683519696,596.160028012687,877.913042993514,628.022792197938,643.10173195086,436.86558579932,676.56198022173,778.230960864469
"ENSMUSG00000022641","Bbx",70508,"protein_coding","16",50012207,50252753,39.13,333.052729748453,-0.382033601728766,1.03319071429571,-0.369760970983159,0.711560597990077,0.955923644975427,230.57060316867,457.492113575315,514.97868960231,399.889037289558,127.5062236065,254.205305434188,346.727135562628
"ENSMUSG00000022656","Nectin3",58998,"protein_coding","16",46208069,46318888,39.7,986.524002512105,0.0676001581402063,0.74026237291936,0.0913191871060699,0.927238972580825,0.990636855028189,602.391665936164,1722.96753639322,1347.83353094788,845.323523017561,1237.43744877128,798.224441577392,351.489870941235
"ENSMUSG00000022658","Tagln3",56370,"protein_coding","16",45531593,45544971,45.8,3297.54517147742,0.154749613668814,0.464103251366823,0.333437900322964,0.73880375808301,0.963348728112037,3629.92909042568,3464.470664865,2404.84419966257,2971.38505612423,4090.65048521182,3822.97083853361,2698.56586551902
"ENSMUSG00000022661","Cd200",17470,"protein_coding","16",45202498,45229416,39.49,1779.32148382875,0.881959683927903,0.553561443400284,1.59324623209018,0.111104963460536,0.542206938396973,1838.33318742588,1807.22022765939,3113.06067147963,1739.83613034864,1961.71460417542,1042.53848999079,952.547075721504
"ENSMUSG00000022663","Atg3",67841,"protein_coding","16",44979148,45008901,36.76,996.004833846043,-0.479561647598618,0.629487298825695,-0.761828949516913,0.446162099854037,0.867879218839191,790.379409961071,1407.01994414508,708.21647181706,1022.03986295873,840.286916226444,1130.57067747579,1073.52055433814
"ENSMUSG00000022664","Slc35a5",74102,"protein_coding","16",44959936,44979069,40.28,868.452632736396,0.581681063003883,1.11349237879283,0.522393394047744,0.601396454509699,0.928718893205726,1173.62514225494,74.9848952268933,1705.32342804517,868.096247236784,688.742634071177,786.35493315245,782.041149167355
"ENSMUSG00000022668","Gtpbp8",66067,"protein_coding","16",44557131,44566726,40.63,431.291709514109,-0.434490938953264,1.09972933078923,-0.395088979432283,0.692777221806449,0.952035995918887,409.21089030836,860.219977827618,247.34436123488,212.241789723159,183.943404547082,777.452801833743,328.628741123919
"ENSMUSG00000022671","Mzt2",72083,"protein_coding","16",15666305,15681233,44.72,357.114057411486,-2.1311354479908,1.08758781366187,-1.95950655314474,0.0500534931938481,0.364371703309423,119.439726866653,286.459150304985,334.301363231518,352.521770913574,360.570878231496,866.474115020812,180.031397311364
"ENSMUSG00000022674","Ube2v2",70620,"protein_coding","16",15369941,15413637,39.06,2301.09855685633,0.468129314065998,0.742705272076164,0.630302936664749,0.528496402000564,0.900850202262604,2811.50730980896,3499.01426828413,2485.03787928169,2071.40699498053,1175.77460292879,2664.70464139962,1400.24420131061
"ENSMUSG00000022677","Cep20",66086,"protein_coding","16",14117108,14135269,43.33,1142.02249720637,-0.0913946725233694,0.522585306178533,-0.174889480134265,0.861166476516075,0.979570113512557,1108.19294405843,1187.12041994037,1160.39288219958,928.216239175533,1248.93391155547,1080.12526666978,1281.17581684542
"ENSMUSG00000022678","Nde1",67203,"protein_coding","16",13981139,14010792,45.8,715.000094190369,-0.37066891783483,0.926011843488404,-0.400285288402439,0.688946402371084,0.951008509481165,761.298432984842,1027.8828334473,491.79015573654,526.505383948438,228.884122703472,945.604171187097,1023.0355593249
"ENSMUSG00000022679","Mpv17l",93734,"protein_coding","16",13721025,13767483,43.58,1503.64276327295,0.707756286925098,0.594226179198822,1.19105537874374,0.233631845377996,0.712973407873869,1736.54976800908,980.701326338244,1719.81626171128,2093.26881023099,1868.69776892149,1014.8429703326,1111.622437367
"ENSMUSG00000022680","Pdxdc1",94184,"protein_coding","16",13651012,13720995,41.35,1436.15706900649,0.573650726607118,0.548905639379493,1.04508076698865,0.295985642323173,0.771660208582625,1960.88873325427,1812.27538913536,1160.39288219958,1205.13256568129,1279.24276798653,1556.88385507164,1078.28328971674
"ENSMUSG00000022681","Ntan1",18203,"protein_coding","16",13636709,13653315,47.78,828.909130183148,-0.553163699513514,0.821958449714568,-0.672982557336815,0.500958387858993,0.89101004154053,663.66943885036,1317.71209140293,840.584352634164,587.536284855956,445.226649642369,1150.35319151736,797.281902378899
"ENSMUSG00000022682","Rrn3",106298,"protein_coding","16",13598572,13632703,44.16,696.40397681613,-0.766037359975112,0.921609820739322,-0.831194875246219,0.405863549425074,0.843779703105548,210.837083077657,1516.5484427911,1002.90408969455,901.799879081235,525.701889131718,199.803391819868,517.233062116777
"ENSMUSG00000022684","Bfar",67118,"protein_coding","16",13489722,13521476,43.5,720.764239348276,0.455034669172943,0.631860715810826,0.720150276456143,0.471432474971375,0.877476845741688,858.927427119324,885.49578520747,687.926504684511,722.350812233757,637.531118032501,529.182250612026,723.935777548343
"ENSMUSG00000022698","Naa50",72117,"protein_coding","16",43960193,43983729,38.28,2146.07828531614,0.590463673189431,0.709578415336326,0.832133081316408,0.405333830908016,0.843779703105548,2730.49601680375,2666.59767857435,2857.98679895616,2099.64517301237,1040.95244845962,2332.35840550123,1294.51147590552
"ENSMUSG00000022706","Mrpl40",18100,"protein_coding","16",18690768,18695612,46.56,508.20366440805,0.266561861788392,0.732483709652632,0.363915071797029,0.715921429575067,0.956410997048703,556.692987830662,706.880079723185,485.993022270097,452.721757478155,429.549654936652,533.13875342034,392.44939519726
"ENSMUSG00000022708","Zbtb20",56490,"protein_coding","16",42696244,43462965,38.62,5400.75648322932,1.7117041606597,0.791530156394333,2.16252551697721,0.0305776924257769,0.2735421636543,9971.65928388468,9997.42434564399,4363.30912240906,5281.45020092222,2102.80755652687,2497.54239774835,3591.10247547007
"ENSMUSG00000022711","Pmm2",54128,"protein_coding","16",8455538,8480331,48.46,238.462557665162,0.24602980438205,1.29793531177725,0.189554750648678,0.84965804798645,0.979509811405038,278.346493915331,406.940498815612,211.595371525152,227.727242192231,75.2495745874427,122.651587057741,346.727135562628
"ENSMUSG00000022718","Dgcr8",94223,"protein_coding","16",18071812,18107110,43.75,189.920245625901,-2.17044873966172,1.77648910055651,-1.22176304880328,0.221797245831235,0.697607907104911,54.0075286701389,494.563297732431,211.595371525152,10.9309076252271,72.1141756462993,140.455849695155,345.774588486906
"ENSMUSG00000022721","Trmt2a",15547,"protein_coding","16",18066543,18072636,50.94,511.214022543865,-0.070166952042741,0.878550234396379,-0.0798667501249377,0.936343234880729,0.992840943343078,609.661910180221,651.273303487511,302.417129166084,231.370878067307,503.754096543714,329.378858792158,950.641981570061
"ENSMUSG00000022724","Riox2",67014,"protein_coding","16",59292138,59312824,43.72,366.072840164653,0.792677437299089,0.962483716938564,0.823574906618068,0.410181138914624,0.846581097195576,470.488663222556,606.61937711644,399.036020273459,299.689050724976,243.515984428808,185.955631990768,357.205153395564
"ENSMUSG00000022742","Cpox",12892,"protein_coding","16",58490655,58537999,40.82,324.284789387744,1.03767031614003,0.877617461215699,1.18237200374594,0.237058126716926,0.71646159979602,518.264553969217,254.44312762384,264.735761634208,282.381780318366,445.226649642369,311.574596154744,193.367056371465
"ENSMUSG00000022744","Cldnd1",224250,"protein_coding","16",58548273,58554614,44.91,1154.42220991108,0.538353665792771,0.734274158670777,0.733178009106746,0.463449866073105,0.874593386238862,1650.34544340097,585.556204299897,1858.9474649059,763.341715828358,950.025879166464,1286.8525384042,985.886223371757
"ENSMUSG00000022749","Tbc1d23",67581,"protein_coding","16",56989225,57051867,41.68,642.132073357255,0.57457041600117,3.11240823522053,0.184606379554981,0.85353778179145,0.979554429591654,597.198634333266,741.423683142315,611.597580709685,756.054444078207,986.605533479804,0,802.044637757507
"ENSMUSG00000022750","Klhl22",224023,"protein_coding","16",17577482,17611246,45.17,994.931072812292,0.843708318220937,0.624100194878654,1.35187959424525,0.17641383635347,0.646712952907588,1577.6430009604,860.219977827618,631.887547842234,1132.25984817977,1004.37279414628,817.017829916885,941.116510812846
"ENSMUSG00000022751","Nit2",52633,"protein_coding","16",56977028,56987704,44.31,368.106482108964,0.916441711014513,1.10247139461886,0.831261215018951,0.405826079889298,0.843779703105548,385.322944935029,529.949428064223,454.108788204663,300.599959693745,498.528431641808,66.271422039263,341.96440018402
"ENSMUSG00000022752","Tomm70a",28185,"protein_coding","16",56942066,56977068,38.31,2743.37128346779,0.551077728724615,0.507138299908901,1.08664190581466,0.277195097478406,0.757650206780776,2920.56097346982,1621.86430687381,3892.77512271614,4157.38853346137,2624.32891373706,2248.28272082455,1738.39841319175
"ENSMUSG00000022756","Slc7a4",224022,"protein_coding","16",17389882,17401078,49.08,929.681880994273,-0.220821787737152,0.641603960503143,-0.344171484795674,0.73071732564346,0.961647733445126,664.70804517094,1888.10281127492,709.182660728134,516.48538529198,1179.95513485032,889.224006168619,660.115123475002
"ENSMUSG00000022757","Tfg",21787,"protein_coding","16",56510695,56537813,38.87,1507.41967773441,0.395810289097258,0.523161154621799,0.756574309083394,0.449304937753342,0.869934852147924,1763.55353234415,1315.18451066495,1628.99450407035,1731.63794962972,1431.83218312217,1063.31012973444,1617.42493457511
"ENSMUSG00000022760","Thap7",69009,"protein_coding","16",17345846,17349000,55.37,225.942465446909,-0.680052859405076,0.949434513485227,-0.716271475015909,0.473823736616335,0.877932035417139,147.482097522302,315.105065335484,208.69680479193,206.776335910546,230.974388664234,182.988254884532,289.574311019337
"ENSMUSG00000022762","Ncam2",17968,"protein_coding","16",80997585,81423716,35.34,451.055454861169,0.896305541321415,1.11376542340596,0.804752529110179,0.420962500302411,0.852006668482956,759.221220343683,447.381790623374,598.070935954652,470.029027884765,66.8885107443935,397.628532235578,418.16816624174
"ENSMUSG00000022765","Snap29",67474,"protein_coding","16",17223850,17248691,43.58,315.044469718338,1.88564495424826,0.919735503199761,2.05020350708231,0.0403445759107799,0.320046319077261,671.978289414997,254.44312762384,371.982730763394,427.216306352625,116.009760822308,149.357981013861,214.323092037338
"ENSMUSG00000022769","Sdf2l1",64136,"protein_coding","16",16948002,16950247,55.61,166.798654436119,-0.740970595297565,1.37707634218816,-0.538075176079324,0.590525149592592,0.925966933525448,108.015057340278,169.347909445006,256.040061434544,40.0799946258326,233.064654624996,155.292735226333,205.750168355845
