image_id,bin,specific_pair_count,specific_puncta_count,pair_count,specific_freq,pair_midpoint_x_mean,bauer_specific_freq_bin
1hrCLTP_Tom20600_014_d3.tif_d1_localizations.csv,30_60,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_014_d3.tif_d1_localizations.csv,60_90,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_014_d3.tif_d1_localizations.csv,90_120,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d1.tif_d1_localizations.csv,whole_image,0,0,4,0.0,,0.0
1hrCLTP_Tom20600_015_d1.tif_d1_localizations.csv,0_30,0,0,3,0.0,,0.0
1hrCLTP_Tom20600_015_d1.tif_d1_localizations.csv,30_60,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_015_d1.tif_d1_localizations.csv,60_90,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d1.tif_d1_localizations.csv,90_120,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d2.tif_d1_localizations.csv,whole_image,0,0,4,0.0,,0.0
1hrCLTP_Tom20600_015_d2.tif_d1_localizations.csv,0_30,0,0,3,0.0,,0.0
1hrCLTP_Tom20600_015_d2.tif_d1_localizations.csv,30_60,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_015_d2.tif_d1_localizations.csv,60_90,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d2.tif_d1_localizations.csv,90_120,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d3.tif_d1_localizations.csv,whole_image,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_015_d3.tif_d1_localizations.csv,0_30,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_015_d3.tif_d1_localizations.csv,30_60,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d3.tif_d1_localizations.csv,60_90,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_015_d3.tif_d1_localizations.csv,90_120,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_016_d1.tif_d1_localizations.csv,whole_image,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_016_d1.tif_d1_localizations.csv,0_30,0,0,1,0.0,,0.0
1hrCLTP_Tom20600_016_d1.tif_d1_localizations.csv,30_60,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_016_d1.tif_d1_localizations.csv,60_90,0,0,0,0.0,,0.0
1hrCLTP_Tom20600_016_d1.tif_d1_localizations.csv,90_120,0,0,0,0.0,,0.0
