"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","scramble - cntrl","scramble - cntrl.1","exp - arc","exp - arc.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000018451","6330403K07Rik",103712,"protein_coding","11",70922767,70924339,52.64,2483.40214914352,-1.52043104703878,0.288083017527022,-5.27775312856187,1.30777485141326e-07,3.48689271429141e-05,1360.24321918501,1646.38030409156,1650.07946215589,1890.4320129688,1379.99163855808,4448.69101235898,5007.99739468633
"ENSMUSG00000018459","Slc13a3",114644,"protein_coding","2",165246948,165315150,50.38,278.860066411595,-0.0785929907305321,0.710633065594789,-0.11059574136865,0.911936924665419,0.987054011577536,345.136339196196,388.054976354336,299.195183744268,125.623563562772,68.3736261951315,273.857860567594,451.778915260867
"ENSMUSG00000018474","Chd3",216848,"protein_coding","11",69234099,69260232,53.17,745.629814606404,1.37254064699088,0.466872739313024,2.93986033326876,0.00328360221816639,0.0675879702536403,812.085503991049,934.946180775276,1483.35925434658,537.952518159933,517.13573615191,397.793534693074,536.135974127004
"ENSMUSG00000018481","Appbp2",66884,"protein_coding","11",85078088,85125956,41.46,1611.64742110676,0.205082130669051,0.394868393206952,0.51936831156189,0.603503924765432,0.903897791768268,1140.98013310742,2183.76035713127,1535.62829247058,1434.54004842649,1760.38012231972,1251.35051617017,1974.89247812167
"ENSMUSG00000018501","Ncor1",20185,"protein_coding","11",62207252,62349367,39.33,2072.42704010377,0.478424094309341,0.278428536273063,1.71830122268838,0.0857416864806281,0.435160883355645,4338.56680507218,2045.84866210338,1920.43655590071,1663.49912395219,1692.00649612459,1266.34273481438,1580.28890275897
"ENSMUSG00000018509","Cenpv",73139,"protein_coding","11",62415772,62430087,45.78,202.730612606912,-1.65130375652468,0.822726101463226,-2.00711239571447,0.044737696649144,0.321982229806928,202.006269117773,159.787343204727,83.8106990608943,67.8772480540782,140.599287668862,379.80287232002,385.230568822026
"ENSMUSG00000018541","Cwc25",67480,"protein_coding","11",97636307,97657382,47.3,387.650666843117,1.37538042828842,0.829194387821408,1.65869481087787,0.0971773055743765,0.459059665599599,457.813202874954,491.726526409784,541.615377802123,230.985262034774,593.213432904239,87.9543493793731,310.246516496571
"ENSMUSG00000018547","Pip4k2b",108083,"protein_coding","11",97605983,97635530,50.14,102.142160910505,3.13302052107335,1.0473692808979,2.99132366989744,0.00277770905104335,0.0612431428273309,115.722184318724,231.12097856398,179.336872184064,68.8903413086167,73.1886702933801,12.9932561583165,33.7428235464548
"ENSMUSG00000018548","Trim37",68729,"protein_coding","11",87017903,87111509,40.27,1853.29125669301,1.0168037194755,0.437082476711198,2.3263429070101,0.0200002647655491,0.207554106457803,1996.71523293799,2403.46795403776,2388.15432807924,1411.2389035721,2405.59603148505,832.567875375202,1535.29847136369
"ENSMUSG00000018559","Ctdnep1",67181,"protein_coding","11",69871982,69881427,48.76,487.672793602439,-0.330658159068104,0.469357556423464,-0.704490967585015,0.481127073098366,0.851122032567933,605.003700473331,449.877460332356,411.843972804609,419.420607378931,443.94706585853,498.741140230764,584.87560813855
"ENSMUSG00000018565","Elp5",54351,"protein_coding","11",69859048,69873343,47.57,946.976684869775,0.50702574958557,0.514512832488874,0.985448209586752,0.324403959003056,0.74850489692262,1012.06155934884,1330.6100782346,789.442713734875,1035.38130613833,969.749881387287,502.739065202553,988.852190041939
"ENSMUSG00000018566","Slc2a4",20528,"protein_coding","11",69833365,69839014,53.77,31.8546078400745,6.92490710166372,3.58977581144611,1.92906394866873,0.053722923864058,0.350563204267731,0,0,43.2571349991712,90.1652996539248,89.5598202274257,0,0
"ENSMUSG00000018567","Gabarap",56486,"protein_coding","11",69881969,69885777,46.97,3658.33812989965,-0.925593938823582,0.227223565799837,-4.07349447037084,4.63129516185181e-05,0.00321804842609885,2716.42601085006,2516.65065547445,2758.54354650965,3898.38284346407,3697.953867455,5374.21064332829,4646.19934221601
"ENSMUSG00000018572","Phf23",78246,"protein_coding","11",69886603,69890835,58.61,713.030662739718,0.457981255028976,0.645778469658496,0.709192511901439,0.478205019673906,0.849687149132051,634.441799993007,1096.63575425625,478.532055928332,874.299478666709,760.776967523294,334.826216387386,811.702366423052
"ENSMUSG00000018574","Acadvl",11370,"protein_coding","11",69901009,69906237,54.75,1702.32820708819,-0.492318909494185,0.403314201088532,-1.22068329894021,0.222205953574325,0.64762330731856,1700.30402398126,1821.38548950626,1009.33314998066,1600.6873421708,1802.75251038431,2262.82553403296,1719.00939956106
"ENSMUSG00000018583","G3bp1",27041,"protein_coding","11",55360511,55395664,44.98,1698.96885521993,0.1068306922207,0.385305479299415,0.277262322910503,0.781578687806615,0.957350390566543,1959.15627837841,1121.36474784746,1862.76037590181,2390.90008071081,1787.34436926992,1320.31472193354,1450.94141249756
"ENSMUSG00000018585","Atox1",11927,"protein_coding","11",55337467,55352065,48.63,942.425831867831,-1.05927165673616,0.484281475961643,-2.1873057494771,0.0287202112992925,0.252423396439431,583.686455993566,836.981321548569,582.168941863846,870.247105648555,766.555020441192,1930.99776137442,1026.34421620467
"ENSMUSG00000018589","Glra2",237213,"protein_coding","X",163912013,164110389,36.56,307.792276548132,0.931859359127761,1.70611409635,0.546188183499184,0.584936587867899,0.896390496644624,507.553439994406,446.072999779862,246.024955307786,153.990174689849,438.169012940631,0,362.735353124389
"ENSMUSG00000018593","Sparc",20692,"protein_coding","11",55285326,55314009,49.45,20130.9584632941,-0.312199423149184,0.163297647447082,-1.91184274868599,0.0558963667939443,0.359413734376253,7959.45304599227,17765.8796650065,19697.3166599351,25084.1889823728,23895.137841969,24275.400428707,22239.3326190759
"ENSMUSG00000018599","Mief2",237781,"protein_coding","11",60619224,60623777,55.58,208.599736120647,0.367539984075028,0.790555709192476,0.464913452399777,0.641993436536622,0.916900736350596,96.4351535989371,174.054070276577,330.736844681163,247.194754107389,220.52901969979,141.926336498534,249.321973982138
"ENSMUSG00000018634","Crhr1",12921,"protein_coding","11",104023681,104066349,51.55,89.1728616046864,1.84973229947662,1.85650367829606,0.996352617612016,0.319078846406731,0.744755491460335,0,262.507778122051,75.6999862485496,147.911615162618,44.298405703888,0.999481242947422,92.7927647527507
"ENSMUSG00000018648","Dusp14",56405,"protein_coding","11",83938867,83960087,47.18,792.075642006518,-0.286142815950737,0.456463251535214,-0.626869337210297,0.530744888221311,0.876572016014761,1632.29186302201,668.633942100731,595.686796551087,697.008159122475,409.278748351139,749.610932210566,792.01905268762
"ENSMUSG00000018651","Tada2a",217031,"protein_coding","11",83969746,84020426,43.16,225.397945223416,1.00106364775196,1.69194002522914,0.591666154133557,0.554074165166967,0.885727132179426,132.979001278534,198.783063867785,202.767820308615,273.53517872539,569.138212412996,0,200.582339970592
"ENSMUSG00000018659","Pnpo",103711,"protein_coding","11",96828651,96834812,50.63,636.756982532743,0.458887515486116,0.557069753868297,0.823752343938253,0.410080290838868,0.811735244210569,826.297000310892,635.344912266413,613.710602800742,558.214383250703,914.858378667252,597.689783282558,311.183817150639
"ENSMUSG00000018661","Cog1",16834,"protein_coding","11",113539995,113557880,49.78,513.769681771331,0.579735007991583,0.942694592468686,0.614976486152741,0.538570249171452,0.879966592876475,516.689401914305,545.940089282816,574.058229051501,700.04743888609,510.394674414362,65.9657620345298,683.29217681571
"ENSMUSG00000018666","Cbx1",12412,"protein_coding","11",96679953,96699466,42.97,179.111867662177,0.487055437384157,0.920972341579355,0.52884914714042,0.596910101088481,0.901996686480142,328.894629116375,159.787343204727,226.198768433166,188.435345344157,75.1146879326796,86.9548681364257,188.397431467706
"ENSMUSG00000018669","Cdk5rap3",80280,"protein_coding","11",96798252,96807322,52.82,903.480794254748,-0.255680661977613,0.379035411424829,-0.674556134521802,0.49995781017756,0.863232655763345,632.411586233029,964.430750057101,835.403419671494,841.880494521477,901.376255192155,1199.37749153691,949.485562571076
"ENSMUSG00000018672","Copz2",56358,"protein_coding","11",96740696,96752029,50.03,458.16637095058,-0.751954414429893,0.690295317766966,-1.08932277979574,0.27601157071092,0.707777378260052,139.069642558467,365.228213039375,520.88800061502,272.522085470851,416.982818908337,1089.43455481269,403.039281249321
"ENSMUSG00000018677","Slc25a39",68066,"protein_coding","11",102293811,102298772,57.72,1517.41291479329,-0.47415756804331,0.367221615243017,-1.29120277337031,0.19663337368897,0.620783055290521,920.701940149852,1590.26451094228,1177.85573841493,1748.59895733342,1339.54526813279,1659.13886329272,2185.78512528702
"ENSMUSG00000018678","Sp2",78912,"protein_coding","11",96844167,96873785,49.99,269.329607139501,-0.891859670551519,0.646135702878867,-1.38029777116142,0.167494980945831,0.58016935778651,292.350781436778,243.485475359584,203.669010621098,179.317506053311,136.747252390263,485.747884072447,343.989340043025
"ENSMUSG00000018697","Aatf",56321,"protein_coding","11",84313681,84404348,41.38,396.483280978894,0.960545784137973,0.850097365771957,1.12992443314504,0.258508067528593,0.689099317931157,314.683132796531,686.705129725076,449.693965928884,618.999978523012,121.339111275867,331.827772658544,252.133875944343
"ENSMUSG00000018707","Dync1h1",13424,"protein_coding","12",110567886,110633379,49.33,1482.25247406166,1.59976202095135,0.488052468694113,3.2778484355009,0.00104601543934886,0.0327665765358872,1763.24065054056,1694.88717613585,2181.7817465207,2293.64312827512,1163.31465413688,458.761890512867,820.138072309665
"ENSMUSG00000018733","Pex12",103737,"protein_coding","11",83185468,83193412,43.65,254.370159754761,-0.625818689649862,0.804308094386851,-0.778083291735293,0.436519912009359,0.824000134840659,72.0725884792056,281.530080884518,249.629716557717,87.1260198903093,270.605478321577,443.769671868655,375.857562281344
"ENSMUSG00000018736","Ndel1",83431,"protein_coding","11",68712260,68762684,43.7,1428.4322459136,0.819851359821403,0.391196250794797,2.09575464528534,0.0361039615953049,0.286916945994903,723.771205432022,1977.36837215849,1481.55687372161,1576.37310406188,2280.40488493058,1124.41639831585,835.134882774756
"ENSMUSG00000018740","Slc25a35",71998,"protein_coding","11",68858957,68865191,52.32,97.1850639594066,0.174696629185143,0.991474103182464,0.176198882678223,0.86013769854896,0.975773223108176,3.04532063996643,107.476010607941,188.348775308891,56.7332222541549,62.595573277233,114.940342938954,147.156202688706
"ENSMUSG00000018750","Zbtb4",75580,"protein_coding","11",69656738,69674849,50.5,384.811490372327,0.996982918523124,0.767369614634979,1.29922126118763,0.193868007038416,0.615705457256356,746.103556791776,321.4769166857,559.639184051778,250.234033871005,374.610430843748,333.826735144439,107.789575217842
"ENSMUSG00000018761","Mpdu1",24070,"protein_coding","11",69547523,69553468,49.61,665.611050657295,-0.576371313730906,0.583420039429615,-0.987918266047905,0.323192678891422,0.74850489692262,819.191252150971,382.348285525596,624.524886550535,502.494254251086,829.150593718425,979.491618088473,522.076464315981
"ENSMUSG00000018765","Fxr2",23879,"protein_coding","11",69523816,69544123,45.9,702.28191233785,-0.187882427954037,0.480142843468499,-0.391305276148229,0.695571599375081,0.933369151694132,632.411586233029,533.575592487212,875.956983733217,664.589174977243,603.806529920386,693.639982605511,911.993536408348
"ENSMUSG00000018770","Atp5mc3",228033,"protein_coding","2",73738791,73741670,47.26,4317.25587929129,-0.687830427867982,0.350777316424832,-1.96087487890733,0.0498936204340037,0.338079407964452,3393.5022998026,4120.23077835045,3323.58987243632,3356.37795228599,4035.96996315206,7807.94746990526,4183.17281910633
"ENSMUSG00000018774","Cd68",12514,"protein_coding","11",69555039,69556979,52.4,271.579803716141,0.682768706668243,0.85294331094924,0.800485445988655,0.423429592580758,0.818902970348071,68.0121609592504,213.049790939636,386.610644055093,228.959075525697,630.770776870579,250.869791979803,122.786385682933
"ENSMUSG00000018796","Acsl1",14081,"protein_coding","8",46924074,46989088,46.57,532.333150232191,3.32949435906812,0.620969266512556,5.36176995967448,8.24104465451875e-08,2.42265581959122e-05,954.200467189483,809.398982542991,997.617675918386,304.941069616083,480.54140100522,54.9714683621082,124.660986991069
"ENSMUSG00000018800","Abca5",217265,"protein_coding","11",110160195,110228542,38.53,493.395140031172,1.24023969661998,0.883367474419757,1.40399067492793,0.160321626407454,0.572791351437038,1250.61167614622,426.099581879271,678.596305299499,295.823230325236,335.127069238109,56.970430848003,410.537686481867
"ENSMUSG00000018809","Smyd4",319822,"protein_coding","11",75239259,75296531,43.71,239.497238606038,-0.379379688510237,1.00772152997407,-0.376472742941197,0.706565475519071,0.937155619716121,315.69823967652,49.4579871824154,337.045176868543,205.657930671312,265.790434223328,202.894692318327,299.93620930182
"ENSMUSG00000018819","Lsp1",16985,"protein_coding","7",142014546,142048604,52.57,86.5947008046205,2.43056729709579,1.80302039898896,1.34805313265381,0.177641293989343,0.597260245040417,59.8913059193399,77.9914413261166,149.597591872134,138.793775871772,137.710261209913,0,42.1785294330685
"ENSMUSG00000018820","Zfyve27",319740,"protein_coding","19",42152390,42183029,49.1,469.382283159793,0.50059419098973,0.626306891297202,0.799279391534242,0.424128425868557,0.818902970348071,581.656242233589,312.91688044259,467.717772178539,844.919774285093,526.765824348407,189.90143616001,361.798052470321
"ENSMUSG00000018821","Avpi1",69534,"protein_coding","19",42111712,42117498,50.84,221.241746538749,-0.861768487090374,0.761444183594885,-1.131755295604,0.257737327051952,0.68832016181007,73.0876953591944,219.707596906499,163.115446559375,162.094920726157,234.974151994536,455.763446784024,239.948967441456
"ENSMUSG00000018841","Rad51d",19364,"protein_coding","11",82767260,82781440,48.53,122.818321069931,1.84677406852129,1.7825132253422,1.0360506964355,0.30017849188098,0.727646103392294,227.383941117494,214.000906077759,146.894020934686,92.1914861630017,78.9667232112786,0,100.291169985296
"ENSMUSG00000018846","Pank3",211347,"protein_coding","11",35660311,35682112,39.94,419.76208875194,1.75244088957016,0.563959184195211,3.10738957478094,0.00188747485303674,0.0481958381401232,504.508119354439,852.199163758543,493.852291240538,345.464799797622,342.831139795307,198.896767346537,200.582339970592
"ENSMUSG00000018848","Rars1",104458,"protein_coding","11",35699208,35725333,43.78,1129.48642684549,0.338042051920205,0.396153649340841,0.8533104579061,0.393487162146741,0.800165007806383,1195.79590462682,1208.86734055481,1064.30575904211,1022.21109382933,1616.89180819191,928.518074698155,869.815006975279
"ENSMUSG00000018849","Wwc1",211652,"protein_coding","11",35729227,35871354,48.02,1338.73412372202,-1.20174076261669,0.357243512046814,-3.36392606749205,0.000768421250407123,0.0260649397512357,1100.37585790787,810.350097681114,881.364125608114,1560.16361198926,1127.68332780984,1740.09684397146,2151.10500108649
"ENSMUSG00000018858","Mrpl58",68572,"protein_coding","11",115294578,115303500,49.4,422.636861428341,-0.872260513078876,0.636510998410498,-1.37037775506958,0.170569012362149,0.585596142685714,280.169498876912,262.507778122051,456.903488428746,242.129287834697,399.648660154642,801.583956843832,515.515359737504
"ENSMUSG00000018861","Fdxr",14149,"protein_coding","11",115158850,115167876,55.08,115.301225337763,-0.684318879361094,1.02302835084811,-0.668914872978625,0.50354978213893,0.864578946081346,96.4351535989371,126.498313370409,70.2928443736533,64.8379682904628,132.895217111664,109.942936724216,206.206143895002
"ENSMUSG00000018865","Sult4a1",29859,"protein_coding","15",83960298,83989955,52.37,2995.79787193963,0.224865397777606,0.328190394275631,0.685167517696307,0.493238218555211,0.85902721794554,2554.00891005185,3539.09942895707,3085.67562994088,3177.06044623268,2945.84397930855,3542.16152500566,2126.73518408072
"ENSMUSG00000018882","Mrpl45",67036,"protein_coding","11",97206542,97220746,43,657.779889073619,-0.253830410642581,0.465782819867326,-0.544954429008099,0.585784860266213,0.896390496644624,629.366265593063,689.558475139446,438.879682179091,700.04743888609,801.223337948583,668.652951531825,676.731072237233
"ENSMUSG00000018893","Mb",17189,"protein_coding","15",76899687,76934870,49.93,37.6504264168562,-5.37391801694084,2.11839723518239,-2.53678485209983,0.0111875685661831,0.146088238737232,16.241710079821,0,1.80238062496547,29.3797043816159,140.599287668862,53.9719871191608,21.5579150435683
"ENSMUSG00000018899","Irf1",16362,"protein_coding","11",53660841,53669200,52.45,858.969098511069,0.627585758311275,0.592624567381954,1.05899382653637,0.289602591257313,0.718522767531939,270.018430077024,862.6614302779,1724.87825809195,610.895232486704,869.596964143714,523.728171304449,1151.00520319574
"ENSMUSG00000018900","Slc22a5",20520,"protein_coding","11",53755368,53782486,44.59,251.652435442197,-0.318916918215758,0.83681289908618,-0.381108989314127,0.703122377380981,0.935799207507493,248.701185597259,116.036046851052,403.733259992265,192.487718362311,152.155393504659,313.83711028549,334.616333502343
"ENSMUSG00000018906","P4ha2",18452,"protein_coding","11",53990921,54022491,49.82,300.07458922761,1.18260458580298,0.782762535749662,1.5108088747124,0.130837152950995,0.520807094265577,136.024321918501,342.401449724414,338.847557493508,462.983617324086,520.024762610859,230.880167120854,69.360248401046
"ENSMUSG00000018909","Arrb1",109689,"protein_coding","7",99184673,99255978,51.36,456.856920124396,1.12918695607975,0.935297317100726,1.20730267844673,0.22731559955306,0.654981992680531,475.070019834764,616.322609503946,658.770118424879,160.06873421708,704.922455983609,102.946568023584,479.897934882913
"ENSMUSG00000018920","Cxcl16",66102,"protein_coding","11",70344809,70350810,47.42,67.0946605763993,0.654752617093835,1.44518458400313,0.453058124437078,0.650506887947253,0.920907185364136,0,45.6535266299219,104.538076247997,188.435345344157,35.6313263270403,41.9782122037917,53.4261372818868
"ENSMUSG00000018921","Pelp1",75273,"protein_coding","11",70283709,70300857,48.15,117.6037266046,0.329396522994231,1.24410608213224,0.264765623868414,0.791190020241409,0.960702748107062,124.858146238624,141.716155580383,145.09164030972,105.361698472002,78.0037143916288,21.9885873448433,206.206143895002
"ENSMUSG00000018923","Med11",66172,"protein_coding","11",70342745,70344553,50.25,129.734604278087,0.224612937785738,1.01421277019051,0.221465302338429,0.824730150555736,0.965978992534029,0,213.049790939636,118.055930935238,193.50081161685,100.152917243573,185.90351118822,97.4792680230917
"ENSMUSG00000018927","Ccl6",20305,"protein_coding","11",83478708,83483913,43.68,33.5471503239403,-2.77786130410589,2.40576046546647,-1.15467077623926,0.248225271188419,0.680846820632439,0,0,16.2214256246892,45.5891964542316,61.6325644575833,87.9543493793731,23.4325163517047
"ENSMUSG00000018930","Ccl4",20303,"protein_coding","11",83553410,83555509,44.57,42.011140254058,2.71998495245113,2.22091683604985,1.22471265393662,0.220683504724222,0.645731018052893,0,68.4802899448829,24.3321384370338,124.610470308233,62.595573277233,0,14.0595098110228
"ENSMUSG00000018931","Natd1",24083,"protein_coding","11",60793072,60805576,52.59,176.089366517219,0.914993596060499,1.41285434088044,0.647620614231404,0.517230360970565,0.869691248089596,222.30840671755,96.0626289504607,383.907073117645,144.872335399003,130.969199472364,7.99584994357938,246.510072019934
"ENSMUSG00000018932","Map2k3",26397,"protein_coding","11",60822859,60843637,51.51,358.954597852241,1.11098034399333,0.742391673132983,1.49648815335557,0.134526492764431,0.526469506458355,256.822040637169,578.278003979011,562.342754989226,245.168567598312,341.868130975657,399.792497178969,128.410189607342
"ENSMUSG00000018965","Ywhah",22629,"protein_coding","5",33176160,33185310,44.67,15561.5270336271,0.164531297247143,0.32419514194095,0.507506979475688,0.611799140470175,0.907457256278625,17321.7838001291,19413.2110842362,14191.9450409781,14291.7065417743,13728.6537329267,19737.7555857257,10245.6334496194
"ENSMUSG00000018974","Sart3",53890,"protein_coding","5",113880507,113910571,51.96,246.091110686567,0.591911649998875,1.27731413288257,0.463403351423883,0.643075276846718,0.916900736350596,322.803987836442,326.232492376317,293.788041869371,169.186573507926,199.342825667496,11.9937749153691,399.290078633049
"ENSMUSG00000018983","E2f2",242705,"protein_coding","4",135899705,135923368,51.66,18.3049605223055,0,4.79201159071826,0,1,1,0,0,0,79.0212738540015,49.1134498021367,0,0
"ENSMUSG00000018995","Nars2",244141,"protein_coding","7",96600712,96713965,40.31,354.076372474327,0.631694331396063,0.812220390125483,0.777737593239282,0.43672372509225,0.824000134840659,387.770828155726,472.704223647317,277.566616244682,625.078538050243,231.122116715937,341.822585088018,142.469699418365
"ENSMUSG00000018999","Slc35b4",58246,"protein_coding","6",34130315,34154046,44.76,669.241645406566,-0.402897064201915,0.614745072680862,-0.655388846705038,0.512217430587336,0.866932274780802,762.345266871597,868.36812110664,434.373730616678,617.986885268473,279.272557698424,942.510812099419,779.834144184733
"ENSMUSG00000019039","Dalrd3",67789,"protein_coding","9",108447085,108449973,55.38,398.355179370378,-1.64984341929978,0.624583896756253,-2.6415080950184,0.00825378347230709,0.122305163499865,164.447314558187,302.454613923233,245.123764995304,134.741402853618,223.418046158739,1088.43507356974,629.866039533823
"ENSMUSG00000019054","Fis1",66437,"protein_coding","5",136982129,136995088,49.74,1386.89986358753,-1.49432917300585,0.461820140769408,-3.23573842084116,0.00121328513092614,0.036702675530523,736.967594871877,1105.19579049936,723.655820923635,732.466423031322,1257.68951846256,3118.38147799596,2033.94241932797
"ENSMUSG00000019055","Plod1",18822,"protein_coding","4",147994210,148021224,51.99,666.189037174297,-0.750430876692174,0.510027491054521,-1.47135377965725,0.141195466248799,0.539602006847492,415.178713915424,598.251421879602,497.457052490469,845.932867539631,463.207242251524,1018.47138656342,824.824575580006
"ENSMUSG00000019066","Rab3d",19340,"protein_coding","9",21818787,21829488,51.1,395.870608838634,-0.394347151032591,0.587303046466589,-0.671454291621873,0.501931168529181,0.864578946081346,388.785935035715,335.743643757551,364.982076555507,286.70539103439,473.800339267671,537.720908705713,383.355967513889
"ENSMUSG00000019082","Slc25a22",68267,"protein_coding","7",141009657,141017805,57.01,2775.67214102665,0.479589892920838,0.276258352538252,1.73601952127197,0.0825603829264264,0.427638260777009,3582.31217948051,2745.86940376218,2981.13755369288,3131.47124977844,2881.32238839202,2355.77728962707,1751.81492245345
"ENSMUSG00000019087","Atp6ap1",54411,"protein_coding","X",73340703,73348327,47.37,6904.82158507568,0.0807401461843833,0.189280638427529,0.42656315434659,0.669697539532344,0.926297779073269,7261.05951255997,6771.93978343842,7707.88074266482,6494.9408548462,6405.93466831006,7034.34898786395,6657.64654584635
"ENSMUSG00000019124","Scrn1",69938,"protein_coding","6",54478158,54543474,45.91,4268.77032804285,0.0813077055759178,0.322089499801925,0.252438237278519,0.80070234783682,0.961866347228536,2782.40795804933,4864.00281636293,4687.0908152227,4963.14385398402,3557.35457978613,3469.1993942705,5558.19287862436
"ENSMUSG00000019132","BC005537",79555,"protein_coding","13",24985640,25000180,39.8,1015.48850709124,0.315078820598822,0.385167409616456,0.818030842517472,0.413339576195833,0.813439870454966,1572.40055710267,789.4255646424,827.29270685915,1139.72991135579,1480.14455580165,562.707939779399,736.718314097597
"ENSMUSG00000019143","Hars2",70791,"protein_coding","18",36916061,36925615,44.7,393.024596701474,0.932642397794813,2.44986212056272,0.380691790761102,0.703431961034747,0.935799207507493,785.69272511134,544.988974144693,220.79162655827,432.590819687931,365.943351466901,0,401.164679941185
"ENSMUSG00000019146","Cacng2",12300,"protein_coding","15",77875948,78004228,49.39,273.47710779695,-0.100181099186002,0.917135517834653,-0.109232602203139,0.913018002196967,0.987081705002167,415.178713915424,301.503498785109,240.61781343289,278.600644998082,97.2638907846236,452.765003055182,128.410189607342
"ENSMUSG00000019158","Tmem160",69094,"protein_coding","7",16186704,16189419,56.04,328.026585492557,-0.680297400198818,0.626032549790128,-1.08668055746763,0.277178009385957,0.709340597680803,145.1602838384,295.796807956369,349.661841243301,257.325686652774,213.787957962242,657.658657859404,376.794862935412
"ENSMUSG00000019173","Rab5c",19345,"protein_coding","11",100605835,100629041,47.8,505.200267204972,-1.23358853470993,0.599994411063157,-2.0560000426072,0.0397825120951042,0.301458361645981,210.127124157684,375.690479558732,364.080886243025,593.67264715955,253.271319567881,842.562687804677,896.996725943257
"ENSMUSG00000019179","Mdh2",17448,"protein_coding","5",135807334,135819252,50.16,6060.09157877729,-0.073127458327967,0.291353514544494,-0.250992195657208,0.801820143063683,0.962086115637138,4850.18067258654,6189.85731890691,6434.49883112672,5124.22568145564,6540.75590306103,8128.78094889138,5152.34169541284
"ENSMUSG00000019188","H13",14950,"protein_coding","2",152511381,152550590,51.11,1110.65389883379,-0.123719775463001,0.338550011747056,-0.365440174775231,0.714782856700976,0.939684147698279,1151.13120190731,1029.10657944949,1206.69382841438,963.451685066095,988.047048960632,1297.32665334575,1138.82029469285
"ENSMUSG00000019189","Rnf145",74315,"protein_coding","11",44409791,44456347,45.24,800.509422291546,-0.40154241524654,0.610900184879942,-0.657296273900218,0.510990431896683,0.866514613473668,1005.97091806891,738.065347183738,698.422492174119,336.346960506776,927.377493322698,697.6379075773,1199.74483720728
"ENSMUSG00000019194","Scn1b",20266,"protein_coding","7",30815949,30826428,53.27,1940.72136791155,0.133298669666751,0.290902536369843,0.458224501340475,0.646791158861214,0.91879441044006,2819.96691260892,1712.9583637602,1956.48416840002,2083.93282458565,1666.00525799405,1710.11240668304,1635.58964134899
"ENSMUSG00000019210","Atp6v1e1",11973,"protein_coding","6",120771266,120799754,46.87,5227.43932239232,-0.000331232102866098,0.266831635405342,-0.00124135244444657,0.999009544304436,1,6164.74408217205,6068.11458122712,4485.22418522657,4095.93602809908,5222.39682896053,5616.08510412156,4939.57444693936
"ENSMUSG00000019230","Lhx9",16876,"protein_coding","1",138752924,138776315,43.97,111.917442617374,0.150675919264732,1.96043070969123,0.0768585793519139,0.938736048921965,0.991858054418097,310.622705276576,76.0892110498699,7.20952249986187,225.919795762081,88.596811407776,0,74.9840523254551
"ENSMUSG00000019235","Rps6kl1",238323,"protein_coding","12",85182023,85198038,53.02,225.333109098772,-0.141484367033201,0.774368483406992,-0.182709356159114,0.855026074188081,0.974131012003019,453.752775354999,205.440869834649,275.764235619717,53.6939424905395,57.7805291789843,367.809097404651,163.090313807865
"ENSMUSG00000019254","Ppp1r12c",232807,"protein_coding","7",4484519,4504679,51.63,478.486723485283,0.0129772811503561,0.624963190773792,0.0207648727828088,0.983433219152049,1,233.474582397427,580.180234255258,453.298727178815,310.006535888775,748.257852867847,507.73647141729,516.452660391572
"ENSMUSG00000019261","Map1s",270058,"protein_coding","8",71358576,71370173,55.83,704.278219262461,-0.0781456018422035,0.4568070396356,-0.171069171579626,0.864169376030381,0.977373463485564,678.091395832526,872.172581659133,567.749896864122,713.21765119509,578.768300609493,747.611969724672,772.335738952188
"ENSMUSG00000019295","Tmem129",68366,"protein_coding","5",33810560,33815760,51.86,710.438094150343,0.171930537497534,0.527386785096054,0.32600463712078,0.74442084671669,0.946521571210697,467.964271674842,536.428937901583,983.198630918663,648.379682904628,988.047048960632,742.614563509934,606.433523182118
"ENSMUSG00000019297","Nop9",67842,"protein_coding","14",55983150,55992957,48.47,402.161835892352,1.54758229026951,0.72623112619826,2.13097763844264,0.0330909844471356,0.272619134803054,265.958002557069,649.611639338264,469.520152803504,439.682472469701,607.658565198985,94.9507180800051,287.751300798934
"ENSMUSG00000019302","Atp6v0a1",11975,"protein_coding","11",100900278,100954545,46.57,5240.52320381812,0.627873853598168,0.343277780568264,1.82905474557305,0.0673914074212394,0.392936872727177,6301.78351097054,6077.62573260836,5680.20253957867,6635.76081722705,4379.76411176701,2794.54955528099,4813.97615929422
"ENSMUSG00000019303","Psmc3ip",19183,"protein_coding","11",100982649,100986262,48.92,72.179611612289,-1.75576406318744,1.21806674766839,-1.44143501704509,0.149461823475334,0.553481849529943,18.2719238397986,24.7289935912077,38.7511834367576,158.042547708003,51.0394674414362,101.947086780637,112.476078488183
"ENSMUSG00000019338","Zfp687",78266,"protein_coding","3",94913901,94922759,54.51,223.389445966942,0.204495893013716,0.78500855834978,0.260501482230462,0.7944769721174,0.961642576575801,238.550116797371,311.014650166343,264.048761557441,71.9296210722321,179.119640454851,262.863566895172,236.199764825184
