"ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cntrl no infection","scramble - cntrl","scramble - cntrl.1","exp - arc","exp - arc.1","ref transcriptome","ref transcriptome.1"
"ENSMUSG00000019851","Perp",64058,"protein_coding","10",18720768,18732821,43.71,21.7065172143555,-6.57581212418002,5.00186486697768,-1.31467208712365,0.188620131440043,NA,0,0,0,73.9558075813091,42.3723880645885,0,35.6174248545912
"ENSMUSG00000019852","Arfgef3",215821,"protein_coding","10",18457587,18619697,41.81,948.214651210919,1.6806892810161,0.786220675672864,2.13768135718096,0.0325426135985411,0.184876586697869,2053.56121821736,621.078185194563,1064.30575904211,1020.18490732025,597.065468182838,964.499399444262,316.807621075048
"ENSMUSG00000019853","Hebp2",56016,"protein_coding","10",18415246,18421824,44.02,115.742757227393,-9.76234551357618,2.34217334291996,-4.16807130995932,3.07187841018935e-05,0.00128227651819268,0,145.520616132876,105.43926656048,96.2438591811557,138.673270029562,150.921667685061,173.400621002615
"ENSMUSG00000019854","Reps1",19707,"protein_coding","10",17931609,18000903,40.86,544.42829759496,0.231464211290274,0.764938378170492,0.302591970668106,0.762200834258388,0.929798075850064,702.453960952257,475.557569061687,627.228457487983,236.050728307466,572.990247691595,704.634276277932,492.082843385799
"ENSMUSG00000019856","Fam184a",75906,"protein_coding","10",53509241,53627219,41.43,262.271572047242,0.955668031220268,1.78898091267391,0.534196885193077,0.59320532392675,0.853419043587726,454.767882234987,221.609827182746,142.388069372272,375.857597433776,172.378578717303,3.99792497178969,464.901124417822
"ENSMUSG00000019857","Asf1a",66403,"protein_coding","10",53472853,53485321,40.38,583.312103363285,-0.477543510292447,0.675620198752715,-0.706822429486354,0.479676834139825,0.783929810502872,589.777097273499,258.703317569558,429.867779054264,487.297855433009,675.069182574467,999.481242947422,642.988248690778
"ENSMUSG00000019861","Gopc",94221,"protein_coding","10",52211946,52258220,40.19,676.284048213725,0.841386291714783,0.566724290194714,1.48464836653764,0.137636996042574,0.435350085071517,978.563032309214,746.625383426848,802.059378109633,686.87722657709,427.575915924484,547.715721135187,544.571680013618
"ENSMUSG00000019863","Qrsl1",76563,"protein_coding","10",43750184,43777741,44.11,205.695525029982,1.07156301943899,0.973912207839806,1.10026654436932,0.271216004375468,0.618415139296019,370.514011195916,157.88511292848,139.684498434824,238.076914816543,181.045658094151,244.872904522118,107.789575217842
"ENSMUSG00000019864","Rtn4ip1",170728,"protein_coding","10",43777803,43833197,45.09,344.711309797471,-1.70368131063686,0.795266974449734,-2.14227594678589,0.032171283211364,0.183752083319126,114.707077438736,232.072093702103,285.677329057027,367.752851397468,665.439094377969,441.77070938276,305.56001322623
"ENSMUSG00000019868","Vta1",66201,"protein_coding","10",14530499,14581304,38.88,1079.2472316609,-0.810622156637682,0.412287788701396,-1.96615611437569,0.0492805800871243,0.241501607198036,733.92227423191,957.772944090237,1088.63789747914,1155.93940342841,1043.90156050032,1292.32924713102,1282.22729476528
"ENSMUSG00000019872","Smpdl3a",57319,"protein_coding","10",57670431,57687926,39.1,1446.66014485253,-1.22278165481085,0.461753610357045,-2.64812581295325,0.00809393967149741,0.0738370986588588,854.719992950579,1495.15299712994,1368.00689434879,974.595710866018,1444.51322947461,1695.12018803883,2294.51200115893
"ENSMUSG00000019873","Reep3",28193,"protein_coding","10",66844968,66932724,44.47,678.371808079498,1.25021464618411,0.518027942024314,2.41341160343322,0.0158039609220149,0.116728987507107,1344.00150910519,525.015556244102,442.484443429022,726.387863504091,580.694318248792,581.6980833954,548.320882629891
"ENSMUSG00000019874","Fabp7",12140,"protein_coding","10",57660977,57664546,38.38,8126.14206746963,-1.89919926841492,0.57295874131923,-3.31472256456379,0.000917341205290185,0.0160207608277303,2422.0450156533,14247.7047690881,7198.70821611208,8602.17482428624,6343.33909503283,13088.2068763965,4980.81567571836
"ENSMUSG00000019876","Pkib",18768,"protein_coding","10",57508077,57617208,38.66,124.418077455824,-1.13623438408508,1.21020190785778,-0.938880013911369,0.347792351634005,0.683437605773139,112.676863678758,108.427125746065,56.7749896864122,66.8641547995397,30.8162822287916,293.847485426542,201.519640624661
"ENSMUSG00000019877","Serinc1",56442,"protein_coding","10",57391870,57408626,37.36,16935.3462341826,0.791250308095447,0.321488783412796,2.4612065767765,0.0138470611733787,0.107234444223916,22573.9467971912,18937.6535151745,17381.2575568545,17045.2940076099,16520.4163010913,16226.5779792514,9862.27748210548
"ENSMUSG00000019880","Rspo3",72780,"protein_coding","10",29328412,29411863,37.73,323.006888563571,0.437125858000268,1.31449608775111,0.332542532513826,0.739479628907212,0.918413129715349,502.477905594462,213.049790939636,54.9726090614468,644.327309886474,104.004952522172,208.891579776011,533.3240721648
"ENSMUSG00000019883","Echdc1",52665,"protein_coding","10",29189162,29223465,38.32,1496.70102609008,0.204173330392198,0.442628455994301,0.461274750023814,0.644601498150332,0.876437112829826,1479.0107241437,1985.9284084016,1559.05924059513,1716.17997318819,1169.09270705478,1241.3557037407,1326.28042550649
"ENSMUSG00000019889","Ptprk",19272,"protein_coding","10",27950816,28473393,38.58,621.020439957441,1.60510983244266,0.66032169520661,2.4307997815223,0.0150655372097898,0.113487945148014,1144.02545374739,697.167396244433,599.291557801018,585.567901123242,569.138212412996,244.872904522118,507.07965385089
"ENSMUSG00000019891","Dcbld1",66686,"protein_coding","10",52109715,52197474,43.38,247.13571214564,0.371457628460668,1.1175916287344,0.332373309633071,0.73960738988775,0.918413129715349,253.776719997203,364.277097901252,431.67015967923,214.775769962158,73.1886702933801,97.9491618088473,294.312405377411
"ENSMUSG00000019892","Lrriq1",74978,"protein_coding","10",102881892,103072183,35.84,37.5652632491442,0,4.7050872957372,0,1,1,0,0,109.044027810411,113.46644450831,40.446370425289,0,0
"ENSMUSG00000019894","Slc6a15",103098,"protein_coding","10",103203644,103255238,36.9,480.846192932476,2.80729456944621,2.74970433295647,1.02094415599506,0.30728089724891,0.654851186943142,551.203035833924,1150.84931712928,975.087918106318,189.448438598696,341.868130975657,0,157.466509883456
"ENSMUSG00000019897","Ccdc59",52713,"protein_coding","10",105676928,105683694,42.65,487.251635651479,0.246462871339647,0.778213014453402,0.316703610402553,0.751468509011836,0.924136030499993,583.686455993566,201.636409282155,436.176111241643,476.153829633086,728.997676474852,586.695489610137,397.415477324912
"ENSMUSG00000019906","Lin7a",108030,"protein_coding","10",107107547,107257335,39.4,1142.12873269711,1.04095294666104,0.721696980065767,1.44236843912827,0.149198462431268,0.455347642296028,1183.61462206695,1647.33141922968,2015.96272902388,1522.67916157134,474.763348087321,670.65191401772,479.897934882913
"ENSMUSG00000019907","Ppp1r12a",17931,"protein_coding","10",107998054,108120336,38.87,507.208296257284,1.6030359300402,0.629583589239673,2.54618442640179,0.0108907632750093,0.0916154284661086,582.671349113578,752.332074255588,718.248679048739,670.667734504474,442.98405703888,168.912330058114,214.641849781615
"ENSMUSG00000019916","P4ha1",18451,"protein_coding","10",59159118,59209126,41.47,1643.26118369974,-0.471507110849084,0.578221115400199,-0.815444296811514,0.414818037232928,0.739872462083475,1230.30953854644,1389.57921679825,1690.63302621761,1471.01140558987,2309.29514952007,2323.79388985276,1088.20605937317
"ENSMUSG00000019917","Septin10",103080,"protein_coding","10",58977449,59057669,40.81,101.512483626869,-1.06495808583865,3.15335414076588,-0.337722323056299,0.73557245079679,0.917290796077944,64.9668403192839,0,108.142837497928,133.728309599079,131.932208292014,0,271.817189679775
"ENSMUSG00000019920","Lims1",110829,"protein_coding","10",58159288,58260513,41.16,832.222633047348,1.80642429852349,0.647364840750138,2.79042695063619,0.00526385770065083,0.0542635284014707,1256.70231742615,945.408447294633,848.020084046253,621.026165032089,1435.84615009776,340.823103845071,377.73216358948
"ENSMUSG00000019923","Zwint",52696,"protein_coding","10",72490677,72510796,40.83,14012.7541088659,-0.00821673805145349,0.40920717468308,-0.0200796529479649,0.983979831468972,1,14154.650334564,12961.7971023453,14675.8842387813,9575.75744189772,18249.9801411822,16885.2361183537,11585.9733849369
"ENSMUSG00000019927","Ube2d1",216080,"protein_coding","10",71090810,71121092,44.28,689.411146379025,-0.223114291859602,0.493694254825055,-0.451928070215573,0.651320801774988,0.879509887065031,837.463175990769,551.646780111557,567.749896864122,470.075270105855,443.94706585853,900.532599895627,1054.46323582671
"ENSMUSG00000019929","Dcn",13179,"protein_coding","10",97315471,97354005,37.42,244.217753920025,1.34857538288823,1.24764173419766,1.08089954505688,0.279741801040539,0.626991734849837,788.738045751306,51.3602174586622,69.3916540611705,90.1652996539248,90.5228290470754,71.9626494922144,547.383581975822
"ENSMUSG00000019942","Cdk1",12534,"protein_coding","10",69170976,69188768,47.05,280.222471300811,-0.289531441957192,1.05237469383743,-0.275122010869941,0.783222501633555,0.937693469683671,266.973109437057,193.076373039045,126.166643747583,475.140736378547,247.493266649983,502.739065202553,149.96810465091
"ENSMUSG00000019943","Atp2b1",67972,"protein_coding","10",98750268,98862005,41.94,2775.44957837314,0.590123818768149,0.310602813540967,1.89993069296622,0.0574422155058524,0.264527043407644,3918.31255675681,3173.8712159177,2725.19950494779,2208.54329489389,2196.62311762105,2392.75809561613,2812.83926285864
"ENSMUSG00000019947","Arid5b",71371,"protein_coding","10",67928350,68114570,43.17,737.505535608668,0.594692720944787,0.610994477069795,0.973319306905706,0.330394629727439,0.670277765021424,450.707454715032,1096.63575425625,1237.33429903879,958.386218793403,822.409531980877,391.796647235389,205.268843240933
"ENSMUSG00000019948","Actr6",67019,"protein_coding","10",89547833,89568157,41.58,450.865600352876,0.915119962120337,2.98802084031491,0.306262911480862,0.759404475616087,0.928308801976369,430.405317115256,656.269445305128,514.579668427641,594.685740414088,503.653612676813,0,456.465418531208
"ENSMUSG00000019951","Bltp3b",75089,"protein_coding","10",89580853,89655733,41.5,626.700274334711,0.380031893810615,0.737713871788264,0.515148092429648,0.606449538322063,0.859023989791164,687.227357752425,598.251421879602,581.267751551363,1038.42058590194,425.649898285185,417.783159552022,638.301745420437
"ENSMUSG00000019952","Poc1b",382406,"protein_coding","10",98942898,99033936,44.14,138.850552013642,-9.68454640631538,2.38061491671331,-4.06808608075342,4.74008715476967e-05,0.00174461201185026,0,174.054070276577,115.35235999779,147.911615162618,227.270081437338,224.88327966317,82.4824575580006
"ENSMUSG00000019960","Dusp6",67603,"protein_coding","10",99099093,99103351,47.5,3940.87103479123,0.808753886168452,0.289435209004794,2.79424845701843,0.00520204939061334,0.0538795559720908,6227.68070873136,3410.69888531042,4181.52304991989,3145.65455534198,3510.1671476233,3435.21703201029,3675.15586460137
"ENSMUSG00000019961","Tmpo",21917,"protein_coding","10",90983433,91017177,42.94,849.44459073485,-0.64751538302875,0.521493981374714,-1.24165456583378,0.214364039975708,0.547315600482818,584.701562873555,613.469264089576,941.743876544457,938.124353702633,1036.19748994312,970.496286901947,861.379301088666
"ENSMUSG00000019969","Psen1",19164,"protein_coding","12",83734926,83781973,45.22,1157.47209406659,-0.163453197017716,0.431216428506601,-0.379051414121189,0.704649684627508,0.904798722520605,1084.13414782805,1139.4359354718,1206.69382841438,1110.35020697417,1133.46138072774,1034.46308645058,1393.7660725994
"ENSMUSG00000019970","Sgk1",20393,"protein_coding","10",21758083,21875802,43.78,1717.49182007045,-0.0773612949282413,0.461508402798294,-0.167627056103792,0.866876684677524,0.965435175861174,1348.06193662514,1859.43009503119,2548.56620370117,1327.15216344541,2094.54418273818,1491.22601447755,1353.46214447447
"ENSMUSG00000019971","Cep290",216274,"protein_coding","10",100323420,100410702,37.58,199.543288948473,0.661507092899955,1.04211762430437,0.634772004111843,0.525577124704046,0.814890130731168,322.803987836442,66.5780596686361,70.2928443736533,395.106369270007,133.858225931314,202.894692318327,205.268843240933
"ENSMUSG00000019975","Ikbip",67454,"protein_coding","10",90918802,90938469,41.97,447.791402780417,0.315859819609271,0.951899927293525,0.331820405226141,0.740024875298159,0.918413129715349,469.99448543482,326.232492376317,605.599889988397,724.361676995014,253.271319567881,234.878092092644,520.201863007845
"ENSMUSG00000019977","Hbs1l",56422,"protein_coding","10",21171878,21244797,42.28,1727.63753897214,-0.0342879971797355,0.735681444264504,-0.0466071251994331,0.962826353115656,0.99490763022278,1566.30991582274,2163.78693923067,1521.20924747085,1772.91319544234,1861.49604838294,637.669033000455,2570.07839345497
"ENSMUSG00000019978","Epb41l2",13822,"protein_coding","10",25235696,25399417,42.8,656.183170462646,0.681124751274038,0.93976323393147,0.724783356787193,0.468584947640748,0.775520258164475,816.145931511004,228.26763314961,963.372444044043,520.729932832779,1046.79058695927,392.796128478337,625.179536263482
"ENSMUSG00000019984","Med23",70208,"protein_coding","10",24745884,24789579,43.47,188.285470251001,1.25570770875761,1.1529193672633,1.08915483980315,0.276085609918407,0.623327887994437,437.511065275178,100.818204641078,24.3321384370338,172.225853271542,216.676984421191,164.914405086325,201.519640624661
"ENSMUSG00000019986","Ahi1",52906,"protein_coding","10",20828446,20956328,40.85,1648.35343145004,2.22032873688682,0.665200573992312,3.33783346511736,0.000844343386569555,0.0150421697989171,2881.88843228823,1895.57247027988,1318.44142716224,1860.03921533265,2345.88948466676,306.840741584859,929.802248835644
"ENSMUSG00000019988","Nedd1",17997,"protein_coding","10",92520608,92558282,39.73,147.87566765766,1.80233630722583,1.53952278814341,1.17071102883729,0.241714950589786,0.58108611594665,241.595437437337,79.8936716023634,199.163059058684,203.631744162235,172.378578717303,10.9942936724216,127.472888953274
"ENSMUSG00000019997","Ccn2",14219,"protein_coding","10",24471340,24474581,51.42,856.211490796444,-3.55001758449355,0.822482057071033,-4.31622496074338,1.58720226893874e-05,0.000824167641534729,176.628597118053,96.0626289504607,369.488028117921,607.855952723088,605.732547559686,2553.67457573066,1584.03810537524
"ENSMUSG00000019998","Stx7",53331,"protein_coding","10",24025200,24066120,43.03,3210.73843797286,0.370745736464544,0.589681603408866,0.628721897243046,0.529531139877359,0.818089606259428,3934.55426683663,3373.60539492361,3515.54340899515,3041.30595012452,2524.04611630197,4583.62098015688,1502.49294847131
"ENSMUSG00000020003","Pex7",18634,"protein_coding","10",19729646,19783435,41.67,591.98056895896,-1.665425738694,0.556200849023557,-2.99428837913094,0.0027508580836041,0.0354140842071462,275.093964476968,570.669082874024,453.298727178815,503.507347505625,596.102459363188,812.578250516254,932.614150797848
"ENSMUSG00000020009","Ifngr1",15979,"protein_coding","10",19467697,19485977,44.21,583.227665001637,-0.676766642178256,0.685896285320897,-0.986689469912541,0.323794893816048,0.666378886418926,468.979378554831,383.299400663719,647.955834675086,692.955786104321,390.018571958144,763.60366961183,735.781013443528
"ENSMUSG00000020015","Cdk17",237459,"protein_coding","10",92996737,93102933,42.01,2052.02030075909,-0.0601902313399849,0.55450949812193,-0.108546799547787,0.913561959119085,0.980399921636955,1904.34050685901,2411.07687514275,2355.71147682987,2650.25195387267,1071.82881627016,1951.98686747631,2018.94560886288
"ENSMUSG00000020018","Snrpf",69878,"protein_coding","10",93418891,93425568,42.02,290.411154077344,-1.887059913541,0.752878043768867,-2.50646160976415,0.0121946299429462,0.0981627625794503,144.145176958411,228.26763314961,250.5309068702,170.199666762465,173.341587536953,628.673701813928,437.719405449844
"ENSMUSG00000020019","Ntn4",57764,"protein_coding","10",93476543,93583069,43.2,468.802723072741,0.0523701964129258,0.81381091142126,0.0643517992668163,0.948690109040651,0.990797153770634,759.299946231631,343.352564862538,185.645204371443,352.556452579391,176.230613995902,911.526893568049,553.007385900231
"ENSMUSG00000020022","Ndufa12",66414,"protein_coding","10",94034582,94057305,45.04,1540.65216064832,-1.59661134687557,0.515011411954855,-3.10014751093617,0.00193424286369331,0.0276822809842861,794.828687031239,1457.10839160501,780.430810610048,1259.27491539133,1685.26543438704,2474.71555753782,2332.94132797572
"ENSMUSG00000020023","Tmcc3",319880,"protein_coding","10",94147811,94426818,45.5,362.390662421638,0.89970376706552,0.940622581774569,0.95649815823914,0.338820614422839,0.67580147890311,595.867738553432,261.556662983928,660.572499049844,165.134200489772,214.750966781892,445.76863435455,193.083934738047
"ENSMUSG00000020024","Cep83",77048,"protein_coding","10",94524516,94626715,38.43,334.870988171721,-0.560084860081751,0.904270906495066,-0.619377286230105,0.5356678408341,0.822382224295316,264.94289567708,309.112419890096,420.855875929437,226.93288901662,340.905122156008,566.705864751188,214.641849781615
"ENSMUSG00000020027","Socs2",216233,"protein_coding","10",95221224,95253042,45.87,275.592680909562,-4.41602420364618,0.838577495136294,-5.2660895734251,1.39360306933947e-07,2.8439825600224e-05,14.2114963198434,341.450334586291,258.641619682545,336.346960506776,371.721404384799,306.840741584859,299.93620930182
"ENSMUSG00000020029","Nudt4",71207,"protein_coding","10",95382869,95400008,46.11,2643.81841788379,-0.89024102019699,0.440402815687534,-2.02142445162889,0.0432358456424023,0.222852674920147,1212.03761470664,2028.72858961716,3132.53752618998,4403.91637747878,3236.67264284277,1904.01176781484,2588.82440653634
"ENSMUSG00000020032","Nuak1",77976,"protein_coding","10",84206769,84276461,47.97,125.208968782964,-0.109169102215717,1.62943919231402,-0.066997960237278,0.946583327048332,0.990790239858325,94.4049398389594,8.56003624311036,123.463072810135,205.657930671312,240.752204912435,63.966799548635,139.65779745616
"ENSMUSG00000020034","Tcp11l2",216198,"protein_coding","10",84412490,84450223,44.99,1654.94954792285,-0.727283635543945,0.54747039035043,-1.32844378136764,0.184031544117902,0.505238569053135,1090.22478910798,1840.40779226873,1460.82949653451,1505.45657624418,2078.17303280414,1190.38216035038,2419.17298815
"ENSMUSG00000020037","Rfx4",71137,"protein_coding","10",84591926,84742402,46.3,672.32902670413,-1.31082427240329,0.619524744741727,-2.11585458616307,0.0343571768792444,0.192386224191704,355.287407996084,507.895483757881,574.959419363984,863.155452866786,642.326882706376,641.666957972245,1121.01158226555
"ENSMUSG00000020038","Cry1",12952,"protein_coding","10",84967564,85020928,40.8,460.75930504647,0.486558748526098,0.776194381109438,0.626851675775655,0.530756466317213,0.81884763197538,346.151446076185,783.71887381366,924.621260607285,420.433700633469,256.16034602683,335.825697630334,158.403810537524
"ENSMUSG00000020044","Timp3",21859,"protein_coding","10",86136236,86185370,47.36,3326.12334537937,-1.97818164325324,0.378276222536241,-5.22946335349882,1.70002794869447e-07,3.12238466576884e-05,1215.08293534661,2334.98766409288,2188.99126902056,4798.00965349424,3171.18804310659,4234.80202636823,5339.80182622647
"ENSMUSG00000020048","Hsp90b1",22027,"protein_coding","10",86526073,86541373,42.75,8093.75797868545,0.867217336759362,0.259966934137326,3.33587553985331,0.000850312222569922,0.0150892764778109,9620.16790165396,10514.5778519539,8371.15681265212,8238.47434590693,9364.29776227406,5306.24591880786,5241.38525754931
"ENSMUSG00000020052","Ascl1",17172,"protein_coding","10",87326681,87329522,53.76,327.103984762667,-3.48568280650983,0.807076397562843,-4.31890068528292,1.56808321914902e-05,0.000824167641534729,61.9215196793175,143.618385856629,148.696401559651,260.36496641639,287.939637075272,466.757740456446,920.429242294962
"ENSMUSG00000020056","Washc3",67282,"protein_coding","10",88036955,88082020,42.02,307.568950846145,-0.760939687898144,0.744953360231729,-1.02145950138602,0.307036787137857,0.654584135085933,306.562277756621,265.361123536421,189.249965621374,162.094920726157,190.675746290648,580.698602152452,458.340019839344
"ENSMUSG00000020062","Slc5a8",216225,"protein_coding","10",88721854,88765377,39.62,27.7711236052876,0,5.03589719431633,0,1,1,0,0,0,133.728309599079,60.6695556379335,0,0
"ENSMUSG00000020064","Herc4",67345,"protein_coding","10",63079589,63153657,39.91,516.773490373346,-0.50825275026224,1.19498726088762,-0.425320643070887,0.670602947085315,0.887627432167412,499.432584954495,890.243769283477,225.297578120683,311.019629143314,270.605478321577,1248.35207244133,172.463320348547
"ENSMUSG00000020069","Hnrnph3",432467,"protein_coding","10",62850443,62859996,42.58,625.520651334379,1.17952178778492,0.565950575397612,2.08414274860705,0.0371471845737686,0.201259574239395,975.517711669248,793.230025194893,629.030838112948,478.180016142163,641.363873886726,390.797165992442,470.524928342231
"ENSMUSG00000020070","Rufy2",70432,"protein_coding","10",62816002,62852989,45.38,635.220309988146,1.99453974863738,0.724181499956668,2.75419870399441,0.00588360350277477,0.0589430096368891,1149.10098814733,691.460705415692,710.137966236394,778.055619485553,541.210956643153,167.912848815167,408.66308517373
"ENSMUSG00000020074","Ccar1",67500,"protein_coding","10",62579707,62628065,40.03,1472.05685861879,0.0541745643784124,0.373667924824823,0.144980504826069,0.884726264045832,0.972367777408706,1352.1223641451,1765.26969635698,1856.45204371443,1493.29945718972,1232.65128915167,1323.31316566239,1281.28999411121
"ENSMUSG00000020075","Ddx21",56200,"protein_coding","10",62416030,62438060,45.34,252.110852181482,-1.46208594092511,1.37569479102776,-1.06279819510896,0.287873478221566,0.6340926903861,92.3747260789818,63.724714254266,552.429661551916,394.093276015469,153.118402324308,347.819472545703,161.215712499729
"ENSMUSG00000020076","Ddx50",94213,"protein_coding","10",62451674,62486997,38.73,1214.30116178376,0.409276440124337,0.473767371446435,0.863876376447781,0.387655805431331,0.71809833179581,1177.52398078702,1282.10320619031,1340.06999466183,1357.54496108156,1569.70437602907,689.642057633721,1083.51955610283
"ENSMUSG00000020077","Srgn",19073,"protein_coding","10",62329612,62363230,45.5,141.400920754042,-0.617612618061179,1.28570246445532,-0.480369786273085,0.630964474275474,0.870119487952563,160.386887038232,68.4802899448829,169.423778746754,22.2880515998466,77.0407055719791,272.858379324646,219.328353051956
"ENSMUSG00000020078","Vps26a",30930,"protein_coding","10",62291014,62322584,41.3,1623.57658144166,0.260138981754775,0.453461260689373,0.573674102522671,0.566188356254414,0.838372543998169,1829.22259773984,1273.5431699472,2111.48890214705,1633.10632631603,1462.81039704795,1585.17725131461,1469.68742557892
"ENSMUSG00000020079","Supv3l1",338359,"protein_coding","10",62264988,62285517,45.24,335.367179669583,-2.54059753620671,0.855405098106952,-2.9700518991869,0.00297749441511492,0.0375308684496021,106.586222398825,311.014650166343,214.483294370891,240.10310132562,234.974151994536,864.55127514952,375.857562281344
"ENSMUSG00000020083","Fam241b",69894,"protein_coding","10",61943434,61979699,49.53,472.05551687293,0.294270416400903,0.736407398162924,0.399602743175861,0.689449135672734,0.897652348193943,586.731776633533,261.556662983928,544.318948739571,456.905057796855,497.875559758915,557.710533564661,399.290078633049
"ENSMUSG00000020085","Aifm2",71361,"protein_coding","10",61551042,61575039,49.76,96.7690373766352,-0.447282839582372,1.2735656045828,-0.351205181714134,0.725434422989753,0.912170121910358,59.8913059193399,140.765040442259,109.945218122894,141.833055635387,61.6325644575833,78.9590181928463,84.357058866137
"ENSMUSG00000020086","Macroh2a2",404634,"protein_coding","10",61574444,61619926,47.84,297.306637452161,-1.19407480600983,0.902146073336219,-1.32359364109854,0.185638038183161,0.507379341542423,159.371780158243,213.049790939636,258.641619682545,516.677559814625,204.157869765745,316.835554014333,412.412287790003
"ENSMUSG00000020087","Tysnd1",71767,"protein_coding","10",61531293,61538552,54.19,322.136850370038,0.304687863396105,0.719972203305503,0.423193926094974,0.672153777960561,0.888145639463475,321.788880956453,310.06353502822,339.748747805991,341.412426779468,420.834854186936,300.843854127174,220.265653706024
"ENSMUSG00000020088","Sar1a",20224,"protein_coding","10",61516078,61529076,44.76,3211.92671941867,0.272481126142585,0.285974953737159,0.952814652408422,0.340683989015869,0.67750975319765,3633.06752347996,3197.64909437078,3570.51601805659,2838.68729921682,3228.00556346592,2967.4598103109,3048.10172702975
"ENSMUSG00000020089","Ppa1",67895,"protein_coding","10",61484331,61509947,44.13,1267.00190828914,-0.509474288648008,0.487979923205548,-1.04404764298757,0.296463347598695,0.643368666903824,852.689779190601,1548.41544486485,1231.9271571639,1096.16690141064,1712.22968133724,1099.42936724216,1328.15502681462
"ENSMUSG00000020091","Eif4ebp2",13688,"protein_coding","10",61264270,61288440,47.82,245.831151076855,0.983658907462696,0.908201612664197,1.08308429950608,0.278771007187142,0.626100537116073,358.33272863605,187.369682210305,409.140401867161,176.278226289696,227.270081437338,190.900917402958,171.526019694479
"ENSMUSG00000020092","Pald1",27355,"protein_coding","10",61155435,61219309,51.76,36.9049151478676,-7.77087314560172,3.67702633011366,-2.11335803661801,0.0345701347802644,0.192819291609479,0,45.6535266299219,34.2452318743439,31.4058908906929,65.4845997361822,0,81.5451569039325
"ENSMUSG00000020096","Tbata",65971,"protein_coding","10",61007733,61024620,51.46,49.9012539791306,2.10494914582007,2.07778519056185,1.0130735147125,0.311025047892697,0.657868719343095,117.752398078702,36.1423752486882,99.1309343731007,21.2749583453081,20.2231852126445,51.9730246332659,2.81190196220457
"ENSMUSG00000020097","Sgpl1",20397,"protein_coding","10",60934421,60983482,41.66,1738.59609058028,0.422832264251316,0.506184866957667,0.835331697671392,0.403530975048957,0.731039182153462,1954.08074397846,1521.7842209974,2223.2365008949,1939.06048918665,1616.89180819191,1056.45167379542,1858.66719701722
"ENSMUSG00000020098","Pcbd1",13180,"protein_coding","10",60925110,60930103,49.5,62.157700754846,-1.73056842966471,1.64831945645706,-1.04989868492145,0.293764696283747,0.640556574509683,25.3776719997203,33.2890298343181,15.3202353122065,40.5237301815392,152.155393504659,85.9553868934783,82.4824575580006
"ENSMUSG00000020101","Vsir",74048,"protein_coding","10",60182630,60208463,51.58,83.8565728009663,9.00323216089715,2.35178427418518,3.82825595856001,0.000129054507336874,0.00397257170629148,91.359619198993,30.4356844199479,77.5023668735151,323.176748197775,64.5215909165325,0,0
"ENSMUSG00000020102","Slc16a7",20503,"protein_coding","10",125055139,125225334,40.28,166.140024762634,1.07544649513445,2.21611374432524,0.485284881197245,0.627474278520501,0.868798410515884,293.365888316766,144.569500994753,155.00473374703,133.728309599079,157.933446422557,0,278.378294258252
"ENSMUSG00000020107","Anapc16",52717,"protein_coding","10",59823231,59838957,46.76,1190.25110979983,-1.18701982753263,0.528769838013218,-2.24487053193635,0.0247764451913764,0.156092899612968,697.378426552313,1129.92478409057,884.067696545562,1530.78390760764,913.895369847602,1810.06053097778,1365.64705297735
"ENSMUSG00000020108","Ddit4",74747,"protein_coding","10",59785491,59787656,58.03,209.499745576146,0.631303320286103,0.864786638105853,0.730010493303701,0.465383770543895,0.773650498022888,266.973109437057,287.236771713259,237.013052182959,140.819962380849,189.712737470999,192.899879888852,151.842705959047
"ENSMUSG00000020109","Dnajb12",56709,"protein_coding","10",59715378,59735124,52.15,191.261943840664,-0.304846344461224,1.09694163780581,-0.277905709797836,0.781084740708462,0.936656512217554,196.930734717829,166.44514917159,75.6999862485496,214.775769962158,198.379816847846,348.81895378865,137.783196148024
"ENSMUSG00000020111","Micu1",216001,"protein_coding","10",59538299,59699954,45.39,1609.35365678902,-0.644455687907125,0.556782061713,-1.15746489016616,0.247082475778448,0.589106205772067,1194.78079774683,1495.15299712994,1592.40328215699,1185.31910781002,2062.76489168974,1309.32042826112,2425.73409272847
"ENSMUSG00000020114","Cand1",71902,"protein_coding","10",119035160,119075960,42.18,2017.99598463846,0.319981730267849,0.394603830376255,0.810893624531588,0.41742676185572,0.74206209318439,2580.40168893156,1632.11357701971,1347.27951716169,2573.25686652774,1858.607021924,2227.8436905298,1906.4695303747
"ENSMUSG00000020115","Tbk1",56480,"protein_coding","10",121382360,121422692,46.9,364.734771893522,0.749445873603401,1.01596639506788,0.737667975281141,0.460716237317364,0.770306923871545,420.254248315368,685.754014586952,272.159474369786,155.003267944388,520.024762610859,231.879648363802,268.067987063502
"ENSMUSG00000020116","Pno1",66249,"protein_coding","11",17153198,17161568,42.48,899.429137740841,-1.0038228376615,0.550499755834782,-1.82347553658638,0.0682313989273573,0.29498680522692,663.879899512683,887.390423869107,747.987959360669,824.657909194323,509.431665594712,1518.21200803713,1144.44409861726
