motif_ID	motif_ALT_ID	motif_Score	seq_ID	seq_Score	seq_Class	is_holdout?
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000039630	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000048388	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000002413	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029455	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028850	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044708	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000042133	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020315	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030058	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024589	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025139	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025413	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000036667	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000037111	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017412	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040711	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000046240	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027677	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024780	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000053838	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028719	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044024	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034275	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000086040	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028034	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032452	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028410	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000075415	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000043991	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017264	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024283	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020590	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000019810	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017428	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021556	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028412	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000056211	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000091264	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000002265	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032777	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022698	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000054226	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032120	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017291	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029781	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031988	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020598	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000037465	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022108	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040818	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034593	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022122	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020570	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000037339	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020790	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000037172	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022180	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032009	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029840	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000002107	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021130	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021750	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032086	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027506	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021149	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000018398	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028059	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022353	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022708	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040570	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000055531	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030201	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000056515	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024750	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033713	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000019188	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000038489	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000005506	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040028	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000054728	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000011960	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000019943	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028385	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029461	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000052581	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000001785	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000064115	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000003166	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025742	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000050953	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000039809	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000053062	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022309	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000002028	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027865	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000004558	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000052957	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000043671	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031529	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030516	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035953	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029772	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026427	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025417	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025266	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022054	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000005982	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026159	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021959	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021196	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000063142	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000062098	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000001419	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021770	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000057193	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021427	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035011	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033111	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000007594	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021540	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022175	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030103	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026821	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000038023	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000058355	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044807	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000042182	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000004933	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000048271	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000005262	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000000346	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000058013	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027457	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000015944	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000070939	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032047	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000096188	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000005871	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030084	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000038708	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022340	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000037902	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000008540	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035285	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044252	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033075	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000045410	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024513	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031328	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021991	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000069670	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000053477	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000042444	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000057113	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032216	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029729	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000074733	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000004937	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030770	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020642	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000048440	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044700	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000019818	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032329	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034022	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044786	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000061288	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034640	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026764	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000038095	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000019132	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000068748	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000037996	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000036792	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027770	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000063760	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026490	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027498	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029655	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034620	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028911	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028035	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000048142	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024614	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000074212	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026889	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017421	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044647	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035949	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000057406	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029199	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030614	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031425	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000015709	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020069	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044465	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000018442	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040997	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000049225	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000002550	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000001482	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035873	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021460	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000004945	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000041236	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029190	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026761	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021838	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040929	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020923	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022620	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000023852	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000063406	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000068551	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000052727	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032058	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029033	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027854	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024276	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044934	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020817	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000044768	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025745	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000016409	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000061838	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000061080	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000046707	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027015	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021275	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024065	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000075700	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000036815	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000053141	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024197	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017466	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031790	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000038335	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000051853	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000025421	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000040455	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032512	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000005417	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000055932	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000046862	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030729	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000005583	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020661	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031647	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024309	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000049176	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020287	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033769	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026587	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034187	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022961	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029684	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000042700	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032285	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000096054	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026730	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000017639	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000006010	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026753	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031428	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027692	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000043702	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000095098	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029390	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021832	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000023094	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034488	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000068923	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000024743	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031930	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000032199	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035666	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000054611	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000066324	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000089774	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000001173	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000001630	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000057897	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000036879	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033578	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000008763	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033981	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000020792	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021156	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000030275	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026926	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026080	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027193	12.93	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000034379	11.25	tp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026319	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000031748	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000059146	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000057572	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021482	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021728	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000045411	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000033392	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000035614	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026930	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000038544	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000039145	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000000711	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000029577	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000027002	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000039753	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021756	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000028211	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022159	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000068479	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000022664	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021816	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000021546	11.25	fp	0
2-CCUAAAG	STREME-2	1.1e-004	ENSMUSG00000026173	11.25	fp	0
